 CG ITER, OVMR, OVMRUB =           1  172218.3281250  172218.3125000
 CG ITER, OVMR, OVMRUB =           2  172218.3281250  172218.3125000
 CG ITER, OVMR, OVMRUB =           3  172218.2968750  172218.3125000
 CG ITER, OVMR, OVMRUB =           4  172218.2343750  172218.3125000
 CG ITER, OVMR, OVMRUB =           5  158256.5781250  172218.3125000
 CG ITER, OVMR, OVMRUB =           6  157017.1406250  172218.3125000
 CG ITER, OVMR, OVMRUB =           7  156594.2031250  172218.3125000
 CG ITER, OVMR, OVMRUB =           8  149305.3906250  172218.3125000
 CG ITER, OVMR, OVMRUB =           9  147814.9375000  172218.3125000
 CG ITER, OVMR, OVMRUB =          10  146932.8593750  172218.3125000
 CG ITER, OVMR, OVMRUB =          11  145889.6875000  172218.3125000
 CG ITER, OVMR, OVMRUB =          12  144845.1718750  172218.3125000
 CG ITER, OVMR, OVMRUB =          13  143933.3281250  172218.3125000
 CG ITER, OVMR, OVMRUB =          14  142872.4531250  172218.3125000
 CG ITER, OVMR, OVMRUB =          15  142674.4062500  172218.3125000
 CG ITER, OVMR, OVMRUB =          16  142051.5781250  172218.3125000
 CG ITER, OVMR, OVMRUB =          17  140997.9843750  172218.3125000
 CG ITER, OVMR, OVMRUB =          18  140136.3750000  169383.7031250
 CG ITER, OVMR, OVMRUB =          19  139495.9687500  169383.7031250
 CG ITER, OVMR, OVMRUB =          20  138738.6406250  169383.7031250
 CG ITER, OVMR, OVMRUB =          21  137948.3906250  169383.7031250
 CG ITER, OVMR, OVMRUB =          22  137496.4687500  169383.7031250
 CG ITER, OVMR, OVMRUB =          23  136989.9062500  169383.7031250
 CG ITER, OVMR, OVMRUB =          24  136458.3125000  169383.7031250
 CG ITER, OVMR, OVMRUB =          25  136107.7187500  169383.7031250
 CG ITER, OVMR, OVMRUB =          26  135764.8281250  169383.7031250
 CG ITER, OVMR, OVMRUB =          27  135329.5156250  169383.7031250
 CG ITER, OVMR, OVMRUB =          28  134867.2968750  169383.7031250
 CG ITER, OVMR, OVMRUB =          29  134624.7500000  169383.7031250
 CG ITER, OVMR, OVMRUB =          30  134350.7656250  169383.7031250
 CG ITER, OVMR, OVMRUB =          31  134100.9843750  169383.7031250
 CG ITER, OVMR, OVMRUB =          32  133873.0468750  169383.7031250
 CG ITER, OVMR, OVMRUB =          33  133572.7968750  169383.7031250
 CG ITER, OVMR, OVMRUB =          34  133355.6093750  169383.7031250
 CG ITER, OVMR, OVMRUB =          35  133085.6562500  169383.7031250
 CG ITER, OVMR, OVMRUB =          36  132781.9218750  169383.7031250
 CG ITER, OVMR, OVMRUB =          37  132657.4218750  169383.7031250
