 CG ITER, OVMR, OVMRUB =           1   77887.2343750   77887.2187500
 CG ITER, OVMR, OVMRUB =           2   77887.2265625   77887.2187500
 CG ITER, OVMR, OVMRUB =           3   77887.2265625   77887.2187500
 CG ITER, OVMR, OVMRUB =           4   76127.8281250   76129.0781250
 CG ITER, OVMR, OVMRUB =           5   76129.0781250   76129.0781250
 CG ITER, OVMR, OVMRUB =           6   74646.9921875   76129.0781250
 CG ITER, OVMR, OVMRUB =           7   76129.0390625   76129.0781250
 CG ITER, OVMR, OVMRUB =           8   75303.9687500   76129.0781250
 CG ITER, OVMR, OVMRUB =           9   76017.1015625   76129.0781250
 CG ITER, OVMR, OVMRUB =          10   76127.6328125   76129.0781250
 CG ITER, OVMR, OVMRUB =          11   73445.3359375   76129.0781250
 CG ITER, OVMR, OVMRUB =          12   69042.1718750   76129.0781250
 CG ITER, OVMR, OVMRUB =          13   67957.0625000   76129.0781250
 CG ITER, OVMR, OVMRUB =          14   66819.1953125   76129.0781250
 CG ITER, OVMR, OVMRUB =          15   64828.0078125   76129.0781250
 CG ITER, OVMR, OVMRUB =          16   63458.0585938   76129.0781250
 CG ITER, OVMR, OVMRUB =          17   64003.6015625   75449.0468750
 CG ITER, OVMR, OVMRUB =          18   64356.1796875   75449.0468750
 CG ITER, OVMR, OVMRUB =          19   64720.2890625   75449.0468750
 CG ITER, OVMR, OVMRUB =          20   65044.4882812   73943.8906250
 CG ITER, OVMR, OVMRUB =          21   65259.0390625   73943.8906250
 CG ITER, OVMR, OVMRUB =          22   65437.2968750   73943.8906250
 CG ITER, OVMR, OVMRUB =          23   65427.5039062   73802.2109375
 CG ITER, OVMR, OVMRUB =          24   65706.7968750   73802.2109375
 CG ITER, OVMR, OVMRUB =          25   65931.4843750   73802.2109375
 CG ITER, OVMR, OVMRUB =          26   66125.9687500   73111.9843750
 CG ITER, OVMR, OVMRUB =          27   66230.6953125   73111.9843750
 CG ITER, OVMR, OVMRUB =          28   66349.1015625   73111.9843750
 CG ITER, OVMR, OVMRUB =          29   66460.3906250   73111.9843750
 CG ITER, OVMR, OVMRUB =          30   66552.4453125   73111.9843750
 CG ITER, OVMR, OVMRUB =          31   66636.3671875   73111.9843750
 CG ITER, OVMR, OVMRUB =          32   66692.4609375   73111.9843750
 CG ITER, OVMR, OVMRUB =          33   66759.0781250   73111.9843750
 CG ITER, OVMR, OVMRUB =          34   66776.2187500   73111.9843750
 CG ITER, OVMR, OVMRUB =          35   66797.2109375   73111.9843750
 CG ITER, OVMR, OVMRUB =          36   66836.8125000   73111.9843750
 CG ITER, OVMR, OVMRUB =          37   66877.1250000   73111.9843750
 CG ITER, OVMR, OVMRUB =          38   66915.5234375   73111.9843750
 CG ITER, OVMR, OVMRUB =          39   66955.0390625   73111.9843750
 CG ITER, OVMR, OVMRUB =          40   66983.4062500   73111.9843750
 CG ITER, OVMR, OVMRUB =          41   67019.9765625   71076.5703125
 CG ITER, OVMR, OVMRUB =          42   66955.7656250   71076.5703125
 CG ITER, OVMR, OVMRUB =          43   66968.5859375   71076.5703125
 CG ITER, OVMR, OVMRUB =          44   66977.8984375   71076.5703125
 CG ITER, OVMR, OVMRUB =          45   66925.1640625   71076.5703125
 CG ITER, OVMR, OVMRUB =          46   66898.5625000   71076.5703125
 CG ITER, OVMR, OVMRUB =          47   66914.7890625   71076.5703125
 CG ITER, OVMR, OVMRUB =          48   66924.5937500   71076.5703125
 CG ITER, OVMR, OVMRUB =          49   66939.6328125   71076.5703125
 CG ITER, OVMR, OVMRUB =          50   66954.1250000   71076.5703125
 CG ITER, OVMR, OVMRUB =          51   66970.1171875   71076.5703125
 CG ITER, OVMR, OVMRUB =          52   66977.7187500   71076.5703125
 CG ITER, OVMR, OVMRUB =          53   66994.2265625   71076.5703125
 CG ITER, OVMR, OVMRUB =          54   67001.3750000   71076.5703125
 CG ITER, OVMR, OVMRUB =          55   67018.7578125   71076.5703125
 CG ITER, OVMR, OVMRUB =          56   67025.9765625   71076.5703125
 CG ITER, OVMR, OVMRUB =          57   67039.4531250   71076.5703125
 CG ITER, OVMR, OVMRUB =          58   67037.3125000   71076.5703125
 CG ITER, OVMR, OVMRUB =          59   67047.9609375   71076.5703125
 CG ITER, OVMR, OVMRUB =          60   67051.9921875   71076.5703125
 CG ITER, OVMR, OVMRUB =          61   67068.3203125   71076.5703125
 CG ITER, OVMR, OVMRUB =          62   67071.0625000   71076.5703125
 CG ITER, OVMR, OVMRUB =          63   67082.2109375   71076.5703125
 CG ITER, OVMR, OVMRUB =          64   67083.1875000   71076.5703125
 CG ITER, OVMR, OVMRUB =          65   67098.9140625   71076.5703125
 CG ITER, OVMR, OVMRUB =          66   67101.2500000   71076.5703125
 CG ITER, OVMR, OVMRUB =          67   67114.7656250   71076.5703125
 CG ITER, OVMR, OVMRUB =          68   67119.0546875   71076.5703125
 CG ITER, OVMR, OVMRUB =          69   67129.6484375   71076.5703125
 CG ITER, OVMR, OVMRUB =          70   67131.1250000   71076.5703125
 CG ITER, OVMR, OVMRUB =          71   67137.1484375   71076.5703125
 CG ITER, OVMR, OVMRUB =          72   67146.2812500   71076.5703125
 CG ITER, OVMR, OVMRUB =          73   67151.9453125   71076.5703125
 CG ITER, OVMR, OVMRUB =          74   67128.3984375   71076.5703125
 CG ITER, OVMR, OVMRUB =          75   67120.5468750   71076.5703125
 CG ITER, OVMR, OVMRUB =          76   67122.4765625   71076.5703125
 CG ITER, OVMR, OVMRUB =          77   67132.5546875   71076.5703125
 CG ITER, OVMR, OVMRUB =          78   67136.6250000   71076.5703125
 CG ITER, OVMR, OVMRUB =          79   67140.5468750   71076.5703125
 CG ITER, OVMR, OVMRUB =          80   67150.4140625   71076.5703125
 CG ITER, OVMR, OVMRUB =          81   67153.7421875   71076.5703125
 CG ITER, OVMR, OVMRUB =          82   67163.2343750   71076.5703125
 CG ITER, OVMR, OVMRUB =          83   67181.6796875   71076.5703125
 CG ITER, OVMR, OVMRUB =          84   67161.4843750   71076.5703125
 CG ITER, OVMR, OVMRUB =          85   67159.4218750   71076.5703125
 CG ITER, OVMR, OVMRUB =          86   67159.4218750   71076.5703125
OVLB =   67159.4218750 OVLUB =   71076.5703125 TIME =      18.4200001
