 CG ITER, OVMR, OVMRUB =           1   70672.5859375   70672.5859375
 CG ITER, OVMR, OVMRUB =           2   70672.5937500   70672.5859375
 CG ITER, OVMR, OVMRUB =           3   70672.6093750   70672.5859375
 CG ITER, OVMR, OVMRUB =           4   70672.5859375   70672.5859375
 CG ITER, OVMR, OVMRUB =           5   70029.7968750   70672.5859375
 CG ITER, OVMR, OVMRUB =           6   70672.5859375   70672.5859375
 CG ITER, OVMR, OVMRUB =           7   70672.5859375   70672.5859375
 CG ITER, OVMR, OVMRUB =           8   69422.4765625   70672.5859375
 CG ITER, OVMR, OVMRUB =           9   69276.9062500   70672.5859375
 CG ITER, OVMR, OVMRUB =          10   70022.5937500   70672.5859375
 CG ITER, OVMR, OVMRUB =          11   70417.9765625   70672.5859375
 CG ITER, OVMR, OVMRUB =          12   70449.8593750   70672.5859375
 CG ITER, OVMR, OVMRUB =          13   70665.9218750   70672.5859375
 CG ITER, OVMR, OVMRUB =          14   68851.6562500   70672.5859375
 CG ITER, OVMR, OVMRUB =          15   69589.5312500   70672.5859375
 CG ITER, OVMR, OVMRUB =          16   68184.1171875   70672.5859375
 CG ITER, OVMR, OVMRUB =          17   66766.6953125   70672.5859375
 CG ITER, OVMR, OVMRUB =          18   65653.1796875   70672.5859375
 CG ITER, OVMR, OVMRUB =          19   65462.0195312   70672.5859375
 CG ITER, OVMR, OVMRUB =          20   65489.9414062   69329.9296875
 CG ITER, OVMR, OVMRUB =          21   65545.5546875   69329.9296875
 CG ITER, OVMR, OVMRUB =          22   65616.6171875   69329.9296875
 CG ITER, OVMR, OVMRUB =          23   65696.1562500   69037.5000000
 CG ITER, OVMR, OVMRUB =          24   65763.1171875   69037.5000000
 CG ITER, OVMR, OVMRUB =          25   65830.7265625   69037.5000000
 CG ITER, OVMR, OVMRUB =          26   65894.4140625   68799.4531250
 CG ITER, OVMR, OVMRUB =          27   65955.4296875   68799.4531250
 CG ITER, OVMR, OVMRUB =          28   66009.4843750   68799.4531250
 CG ITER, OVMR, OVMRUB =          29   66047.6562500   68240.0078125
 CG ITER, OVMR, OVMRUB =          30   66084.6718750   68240.0078125
 CG ITER, OVMR, OVMRUB =          31   66126.6796875   68240.0078125
 CG ITER, OVMR, OVMRUB =          32   66165.4531250   68240.0078125
 CG ITER, OVMR, OVMRUB =          33   66200.5390625   68240.0078125
 CG ITER, OVMR, OVMRUB =          34   66234.8515625   68240.0078125
 CG ITER, OVMR, OVMRUB =          35   66258.7421875   68240.0078125
 CG ITER, OVMR, OVMRUB =          36   66298.7187500   68240.0078125
 CG ITER, OVMR, OVMRUB =          37   66285.9453125   68240.0078125
 CG ITER, OVMR, OVMRUB =          38   66290.2812500   68240.0078125
 CG ITER, OVMR, OVMRUB =          39   66284.1250000   68240.0078125
