 CG ITER, OVMR, OVMRUB =           1   68713.3984375   68713.3984375
 CG ITER, OVMR, OVMRUB =           2   68713.4140625   68713.3984375
 CG ITER, OVMR, OVMRUB =           3   68355.1875000   68355.1796875
 CG ITER, OVMR, OVMRUB =           4   68355.1796875   68355.1796875
 CG ITER, OVMR, OVMRUB =           5   68355.1796875   68355.1796875
 CG ITER, OVMR, OVMRUB =           6   68355.1875000   68355.1796875
 CG ITER, OVMR, OVMRUB =           7   68355.1796875   68355.1796875
 CG ITER, OVMR, OVMRUB =           8   68260.7968750   68355.1796875
 CG ITER, OVMR, OVMRUB =           9   66753.7421875   68355.1796875
 CG ITER, OVMR, OVMRUB =          10   66159.9140625   68355.1796875
 CG ITER, OVMR, OVMRUB =          11   65219.6093750   68355.1796875
 CG ITER, OVMR, OVMRUB =          12   62354.1015625   68355.1796875
 CG ITER, OVMR, OVMRUB =          13   60655.3906250   68355.1796875
 CG ITER, OVMR, OVMRUB =          14   59934.7734375   67222.2500000
 CG ITER, OVMR, OVMRUB =          15   59336.6718750   67222.2500000
 CG ITER, OVMR, OVMRUB =          16   59403.9062500   67222.2500000
 CG ITER, OVMR, OVMRUB =          17   59824.4726562   67222.2500000
 CG ITER, OVMR, OVMRUB =          18   60198.7968750   67222.2500000
 CG ITER, OVMR, OVMRUB =          19   60417.7070312   67222.2500000
 CG ITER, OVMR, OVMRUB =          20   60647.0664062   67222.2500000
 CG ITER, OVMR, OVMRUB =          21   60844.7578125   67159.3906250
 CG ITER, OVMR, OVMRUB =          22   61000.0312500   66814.4140625
 CG ITER, OVMR, OVMRUB =          23   61147.0859375   66814.4140625
 CG ITER, OVMR, OVMRUB =          24   61295.0351562   66814.4140625
 CG ITER, OVMR, OVMRUB =          25   61446.5000000   66814.4140625
 CG ITER, OVMR, OVMRUB =          26   61576.9609375   66514.9843750
 CG ITER, OVMR, OVMRUB =          27   61679.3632812   66514.9843750
 CG ITER, OVMR, OVMRUB =          28   61791.0078125   66514.9843750
 CG ITER, OVMR, OVMRUB =          29   61844.0859375   64452.2070312
