6 6 2
 1
      1324
      1324
    2
     3
     3
     4
     3
     3
   2.0  20.8   429    23 
  4.9  41.9   293    18 
  1.5  43.1   929    19 
  1.8  28.0   343    24 
  4.5  17.7   444    22 
  1.5  25.2   494    22 
  2.5  30.2   190    16 
  2.2  40.8   759    20 
  3.9  28.5   136    24 
  2.8  26.0   838    21 
  4.2  31.2   540    24 
  3.9  40.4   873    22 
   36   145   175   125   175    14 
  167   171    35   138   131   173 
   31     6    78   153   111     8 
  141   148   154   115    28    68 
  140    41    54    90   153   137 
   29    71   170   114    74   155 
