 CG ITER, OVMR, OVMRUB =           1   62430.3164062   62430.3007812
 CG ITER, OVMR, OVMRUB =           2   62430.3125000   62430.3007812
 CG ITER, OVMR, OVMRUB =           3   62430.3203125   62430.3007812
 CG ITER, OVMR, OVMRUB =           4   62430.3046875   62430.3007812
 CG ITER, OVMR, OVMRUB =           5   62430.3007812   62430.3007812
 CG ITER, OVMR, OVMRUB =           6   62430.3046875   62430.3007812
 CG ITER, OVMR, OVMRUB =           7   62430.3046875   62430.3007812
 CG ITER, OVMR, OVMRUB =           8   62430.3007812   62430.3007812
 CG ITER, OVMR, OVMRUB =           9   62430.3046875   62430.3007812
 CG ITER, OVMR, OVMRUB =          10   62430.3007812   62430.3007812
 CG ITER, OVMR, OVMRUB =          11   62430.3125000   62430.3007812
 CG ITER, OVMR, OVMRUB =          12   62430.3046875   62430.3007812
 CG ITER, OVMR, OVMRUB =          13   62430.3007812   62430.3007812
 CG ITER, OVMR, OVMRUB =          14   61861.0078125   62430.3007812
 CG ITER, OVMR, OVMRUB =          15   61597.8242188   62430.3007812
 CG ITER, OVMR, OVMRUB =          16   61704.9179688   62430.3007812
 CG ITER, OVMR, OVMRUB =          17   61533.2070312   62430.3007812
 CG ITER, OVMR, OVMRUB =          18   59837.4960938   62430.3007812
 CG ITER, OVMR, OVMRUB =          19   58529.7734375   62430.3007812
 CG ITER, OVMR, OVMRUB =          20   57965.0742188   62430.3007812
 CG ITER, OVMR, OVMRUB =          21   57279.9296875   62430.3007812
 CG ITER, OVMR, OVMRUB =          22   57292.1015625   62430.3007812
 CG ITER, OVMR, OVMRUB =          23   57273.3242188   62430.3007812
 CG ITER, OVMR, OVMRUB =          24   57421.9375000   61906.0781250
 CG ITER, OVMR, OVMRUB =          25   57523.0195312   61906.0781250
 CG ITER, OVMR, OVMRUB =          26   57606.8710938   61906.0781250
 CG ITER, OVMR, OVMRUB =          27   57696.7968750   61668.3046875
 CG ITER, OVMR, OVMRUB =          28   57773.1367188   61668.3046875
 CG ITER, OVMR, OVMRUB =          29   57839.7500000   61624.0859375
 CG ITER, OVMR, OVMRUB =          30   57909.6718750   61359.0000000
 CG ITER, OVMR, OVMRUB =          31   57961.9335938   61359.0000000
 CG ITER, OVMR, OVMRUB =          32   58019.0585938   61359.0000000
 CG ITER, OVMR, OVMRUB =          33   58074.5585938   61359.0000000
 CG ITER, OVMR, OVMRUB =          34   58122.8867188   61359.0000000
 CG ITER, OVMR, OVMRUB =          35   58170.0312500   61359.0000000
 CG ITER, OVMR, OVMRUB =          36   58221.9492188   61359.0000000
 CG ITER, OVMR, OVMRUB =          37   58263.6679688   61359.0000000
 CG ITER, OVMR, OVMRUB =          38   58309.7773438   61359.0000000
 CG ITER, OVMR, OVMRUB =          39   58353.0898438   61359.0000000
 CG ITER, OVMR, OVMRUB =          40   58393.6093750   61359.0000000
 CG ITER, OVMR, OVMRUB =          41   58435.0781250   61359.0000000
 CG ITER, OVMR, OVMRUB =          42   58473.0546875   61359.0000000
 CG ITER, OVMR, OVMRUB =          43   58508.6562500   61359.0000000
 CG ITER, OVMR, OVMRUB =          44   58546.6367188   61359.0000000
 CG ITER, OVMR, OVMRUB =          45   58580.6875000   61359.0000000
 CG ITER, OVMR, OVMRUB =          46   58614.5859375   61359.0000000
 CG ITER, OVMR, OVMRUB =          47   58645.8437500   61359.0000000
 CG ITER, OVMR, OVMRUB =          48   58683.4140625   61359.0000000
 CG ITER, OVMR, OVMRUB =          49   58716.5507812   61359.0000000
 CG ITER, OVMR, OVMRUB =          50   58747.7187500   61359.0000000
 CG ITER, OVMR, OVMRUB =          51   58779.7773438   61359.0000000
 CG ITER, OVMR, OVMRUB =          52   58812.4453125   61359.0000000
 CG ITER, OVMR, OVMRUB =          53   58837.8906250   61359.0000000
 CG ITER, OVMR, OVMRUB =          54   58836.2812500   61359.0000000
 CG ITER, OVMR, OVMRUB =          55   58873.3750000   61359.0000000
 CG ITER, OVMR, OVMRUB =          56   58905.8085938   61060.5937500
 CG ITER, OVMR, OVMRUB =          57   58933.5312500   61060.5937500
 CG ITER, OVMR, OVMRUB =          58   58962.3671875   61060.5937500
 CG ITER, OVMR, OVMRUB =          59   58997.1875000   61060.5937500
 CG ITER, OVMR, OVMRUB =          60   59022.2968750   61060.5937500
 CG ITER, OVMR, OVMRUB =          61   59048.2968750   61060.5937500
 CG ITER, OVMR, OVMRUB =          62   59073.1445312   61060.5937500
 CG ITER, OVMR, OVMRUB =          63   59097.8515625   61060.5937500
 CG ITER, OVMR, OVMRUB =          64   59121.1328125   61060.5937500
 CG ITER, OVMR, OVMRUB =          65   59145.0703125   61060.5937500
 CG ITER, OVMR, OVMRUB =          66   59168.3984375   61060.5937500
 CG ITER, OVMR, OVMRUB =          67   59193.3515625   61060.5937500
 CG ITER, OVMR, OVMRUB =          68   59214.9570312   61060.5937500
 CG ITER, OVMR, OVMRUB =          69   59258.5625000   61060.5937500
 CG ITER, OVMR, OVMRUB =          70   59276.1406250   61060.5937500
 CG ITER, OVMR, OVMRUB =          71   59298.2226562   61060.5937500
 CG ITER, OVMR, OVMRUB =          72   59319.3476562   61060.5937500
 CG ITER, OVMR, OVMRUB =          73   59342.5429688   61060.5937500
 CG ITER, OVMR, OVMRUB =          74   59358.9023438   61060.5937500
 CG ITER, OVMR, OVMRUB =          75   59381.0703125   61060.5937500
 CG ITER, OVMR, OVMRUB =          76   59199.7617188   61060.5937500
 CG ITER, OVMR, OVMRUB =          77   59233.8125000   61060.5937500
 CG ITER, OVMR, OVMRUB =          78   59259.1484375   61060.5937500
 CG ITER, OVMR, OVMRUB =          79   59282.3437500   61060.5937500
 CG ITER, OVMR, OVMRUB =          80   59292.0664062   60568.9257812
 CG ITER, OVMR, OVMRUB =          81   59304.3945312   60568.9257812
 CG ITER, OVMR, OVMRUB =          82   59317.1289062   60568.9257812
 CG ITER, OVMR, OVMRUB =          83   59333.6992188   60568.9257812
 CG ITER, OVMR, OVMRUB =          84   59344.5546875   60568.9257812
 CG ITER, OVMR, OVMRUB =          85   59358.6054688   60568.9257812
 CG ITER, OVMR, OVMRUB =          86   59369.3828125   60568.9257812
 CG ITER, OVMR, OVMRUB =          87   59382.3437500   60568.9257812
 CG ITER, OVMR, OVMRUB =          88   59396.3671875   60568.9257812
 CG ITER, OVMR, OVMRUB =          89   59406.5468750   60568.9257812
 CG ITER, OVMR, OVMRUB =          90   59418.8437500   60568.9257812
 CG ITER, OVMR, OVMRUB =          91   59431.0859375   60568.9257812
 CG ITER, OVMR, OVMRUB =          92   59443.8046875   60568.9257812
 CG ITER, OVMR, OVMRUB =          93   59456.2343750   60568.9257812
 CG ITER, OVMR, OVMRUB =          94   59465.4414062   60568.9257812
 CG ITER, OVMR, OVMRUB =          95   59474.0000000   60568.9257812
 CG ITER, OVMR, OVMRUB =          96   59484.5117188   60568.9257812
 CG ITER, OVMR, OVMRUB =          97   59495.1718750   60568.9257812
 CG ITER, OVMR, OVMRUB =          98   59504.5429688   60568.9257812
 CG ITER, OVMR, OVMRUB =          99   59514.3203125   60568.9257812
 CG ITER, OVMR, OVMRUB =         100   59526.3203125   60568.9257812
 CG ITER, OVMR, OVMRUB =         101   59532.7890625   60568.9257812
 CG ITER, OVMR, OVMRUB =         102   59544.5507812   60568.9257812
 CG ITER, OVMR, OVMRUB =         103   59553.2812500   60568.9257812
 CG ITER, OVMR, OVMRUB =         104   59563.7695312   60568.9257812
 CG ITER, OVMR, OVMRUB =         105   59574.7421875   60568.9257812
