 CG ITER, OVMR, OVMRUB =           1  134131.4062500  134131.3906250
 CG ITER, OVMR, OVMRUB =           2  134131.3906250  134131.3906250
 CG ITER, OVMR, OVMRUB =           3  134131.3906250  134131.3906250
 CG ITER, OVMR, OVMRUB =           4  116240.9531250  126596.2734375
 CG ITER, OVMR, OVMRUB =           5  105687.2812500  122384.0937500
 CG ITER, OVMR, OVMRUB =           6  104208.0078125  122384.0937500
 CG ITER, OVMR, OVMRUB =           7  103021.7187500  122384.0937500
 CG ITER, OVMR, OVMRUB =           8  102385.7343750  122384.0937500
 CG ITER, OVMR, OVMRUB =           9  101828.8906250  122384.0937500
 CG ITER, OVMR, OVMRUB =          10  101343.0781250  122384.0937500
 CG ITER, OVMR, OVMRUB =          11  101024.1250000  122384.0937500
 CG ITER, OVMR, OVMRUB =          12  100553.3203125  122384.0937500
 CG ITER, OVMR, OVMRUB =          13   99973.0156250  122384.0937500
 CG ITER, OVMR, OVMRUB =          14   99637.8203125  122384.0937500
 CG ITER, OVMR, OVMRUB =          15   99338.1406250  122384.0937500
 CG ITER, OVMR, OVMRUB =          16   98960.3984375  122384.0937500
 CG ITER, OVMR, OVMRUB =          17   98604.2265625  122384.0937500
 CG ITER, OVMR, OVMRUB =          18   98347.1171875  122384.0937500
 CG ITER, OVMR, OVMRUB =          19   98154.0859375  122384.0937500
 CG ITER, OVMR, OVMRUB =          20   97912.6328125  122384.0937500
 CG ITER, OVMR, OVMRUB =          21   97687.6328125  122384.0937500
 CG ITER, OVMR, OVMRUB =          22   97512.8671875  122384.0937500
 CG ITER, OVMR, OVMRUB =          23   97316.0468750  122384.0937500
 CG ITER, OVMR, OVMRUB =          24   97156.4687500  122384.0937500
 CG ITER, OVMR, OVMRUB =          25   96990.4609375  122384.0937500
 CG ITER, OVMR, OVMRUB =          26   96869.6953125  122384.0937500
 CG ITER, OVMR, OVMRUB =          27   96732.7968750  122384.0937500
 CG ITER, OVMR, OVMRUB =          28   96534.9062500  122384.0937500
 CG ITER, OVMR, OVMRUB =          29   96413.5312500  122384.0937500
 CG ITER, OVMR, OVMRUB =          30   96280.9843750  122384.0937500
 CG ITER, OVMR, OVMRUB =          31   96168.2343750  122384.0937500
 CG ITER, OVMR, OVMRUB =          32   96054.2500000  122384.0937500
 CG ITER, OVMR, OVMRUB =          33   95935.5703125  122384.0937500
 CG ITER, OVMR, OVMRUB =          34   95818.1796875  122384.0937500
 CG ITER, OVMR, OVMRUB =          35   95799.0312500  122384.0937500
 CG ITER, OVMR, OVMRUB =          36   95657.8984375  122384.0937500
 CG ITER, OVMR, OVMRUB =          37   95545.4453125  122384.0937500
 CG ITER, OVMR, OVMRUB =          38   95488.8750000  122384.0937500
 CG ITER, OVMR, OVMRUB =          39   95412.1562500  122384.0937500
 CG ITER, OVMR, OVMRUB =          40   95403.2968750  122384.0937500
 CG ITER, OVMR, OVMRUB =          41   95342.4296875  122384.0937500
 CG ITER, OVMR, OVMRUB =          42   95307.0937500  122384.0937500
 CG ITER, OVMR, OVMRUB =          43   95250.7656250  116752.6015625
 CG ITER, OVMR, OVMRUB =          44   95236.6250000  116752.6015625
 CG ITER, OVMR, OVMRUB =          45   95208.4687500  116752.6015625
 CG ITER, OVMR, OVMRUB =          46   95168.1015625  116752.6015625
 CG ITER, OVMR, OVMRUB =          47   95138.9140625  116752.6015625
 CG ITER, OVMR, OVMRUB =          48   95089.8984375  116752.6015625
 CG ITER, OVMR, OVMRUB =          49   95066.6640625  116752.6015625
 CG ITER, OVMR, OVMRUB =          50   95014.0312500  116752.6015625
 CG ITER, OVMR, OVMRUB =          51   94946.0781250  116752.6015625
 CG ITER, OVMR, OVMRUB =          52   94925.4453125  116752.6015625
 CG ITER, OVMR, OVMRUB =          53   94883.0546875  116752.6015625
 CG ITER, OVMR, OVMRUB =          54   94854.6171875  116752.6015625
 CG ITER, OVMR, OVMRUB =          55   94808.0625000  116752.6015625
 CG ITER, OVMR, OVMRUB =          56   94797.8984375  116752.6015625
 CG ITER, OVMR, OVMRUB =          57   94771.2890625  116752.6015625
 CG ITER, OVMR, OVMRUB =          58   94704.4843750  116752.6015625
 CG ITER, OVMR, OVMRUB =          59   94675.7187500  116752.6015625
 CG ITER, OVMR, OVMRUB =          60   94623.8359375  116752.6015625
 CG ITER, OVMR, OVMRUB =          61   94611.7109375  116752.6015625
 CG ITER, OVMR, OVMRUB =          62   94601.5234375  116752.6015625
 CG ITER, OVMR, OVMRUB =          63   94594.8671875  116752.6015625
 CG ITER, OVMR, OVMRUB =          64   94582.2656250  116752.6015625
 CG ITER, OVMR, OVMRUB =          65   94557.8359375  116752.6015625
 CG ITER, OVMR, OVMRUB =          66   94562.1328125  116752.6015625
 CG ITER, OVMR, OVMRUB =          67   94547.4453125  116752.6015625
 CG ITER, OVMR, OVMRUB =          68   94547.6015625  116752.6015625
 CG ITER, OVMR, OVMRUB =          69   94537.0781250  116752.6015625
 CG ITER, OVMR, OVMRUB =          70   94530.0625000  116752.6015625
 CG ITER, OVMR, OVMRUB =          71   94518.4375000  116752.6015625
 CG ITER, OVMR, OVMRUB =          72   94500.9140625  116752.6015625
 CG ITER, OVMR, OVMRUB =          73   94492.6406250  116752.6015625
 CG ITER, OVMR, OVMRUB =          74   94492.6640625  113938.0156250
 CG ITER, OVMR, OVMRUB =          75   94488.2109375  113938.0156250
 CG ITER, OVMR, OVMRUB =          76   94479.9531250  113938.0156250
 CG ITER, OVMR, OVMRUB =          77   94480.0859375  113938.0156250
 CG ITER, OVMR, OVMRUB =          78   94482.2656250  113938.0156250
 CG ITER, OVMR, OVMRUB =          79   94481.6796875  113938.0156250
 CG ITER, OVMR, OVMRUB =          80   94478.7968750  113938.0156250
 CG ITER, OVMR, OVMRUB =          81   94480.1718750  113938.0156250
 CG ITER, OVMR, OVMRUB =          82   94478.6250000  108549.6171875
 CG ITER, OVMR, OVMRUB =          83   94471.6406250  108549.6171875
 CG ITER, OVMR, OVMRUB =          84   94471.8593750  108549.6171875
 CG ITER, OVMR, OVMRUB =          85   94471.3281250  108549.6171875
 CG ITER, OVMR, OVMRUB =          86   94470.5546875  108549.6171875
 CG ITER, OVMR, OVMRUB =          87   94469.2890625  108549.6171875
 CG ITER, OVMR, OVMRUB =          88   94469.5156250  108549.6171875
 CG ITER, OVMR, OVMRUB =          89   94463.7031250  108549.6171875
 CG ITER, OVMR, OVMRUB =          90   94467.0546875  108549.6171875
 CG ITER, OVMR, OVMRUB =          91   94466.3203125  108549.6171875
 CG ITER, OVMR, OVMRUB =          92   94467.1015625  108549.6171875
 CG ITER, OVMR, OVMRUB =          93   94460.3437500  108549.6171875
 CG ITER, OVMR, OVMRUB =          94   94460.3437500  108549.6171875
OVLB =   94460.3437500 OVLUB =  108549.6171875 TIME =      56.4399986
