 CG ITER, OVMR, OVMRUB =           1  134420.2187500  134420.2187500
 CG ITER, OVMR, OVMRUB =           2  134420.2187500  134420.2187500
 CG ITER, OVMR, OVMRUB =           3  134420.2031250  134420.2187500
 CG ITER, OVMR, OVMRUB =           4  120364.7187500  124537.4531250
 CG ITER, OVMR, OVMRUB =           5  109690.5781250  124537.4531250
 CG ITER, OVMR, OVMRUB =           6  108873.1796875  124537.4531250
 CG ITER, OVMR, OVMRUB =           7  107766.5078125  124537.4531250
 CG ITER, OVMR, OVMRUB =           8  106928.8203125  124537.4531250
 CG ITER, OVMR, OVMRUB =           9  106172.6953125  124537.4531250
 CG ITER, OVMR, OVMRUB =          10  105676.4609375  124537.4531250
 CG ITER, OVMR, OVMRUB =          11  105251.3750000  124537.4531250
 CG ITER, OVMR, OVMRUB =          12  104918.2343750  124537.4531250
 CG ITER, OVMR, OVMRUB =          13  104500.6875000  124537.4531250
 CG ITER, OVMR, OVMRUB =          14  104262.2656250  124537.4531250
 CG ITER, OVMR, OVMRUB =          15  103972.7265625  124537.4531250
 CG ITER, OVMR, OVMRUB =          16  103629.5625000  124537.4531250
 CG ITER, OVMR, OVMRUB =          17  103378.1015625  124537.4531250
 CG ITER, OVMR, OVMRUB =          18  103089.5390625  124537.4531250
 CG ITER, OVMR, OVMRUB =          19  102783.6328125  124537.4531250
 CG ITER, OVMR, OVMRUB =          20  102505.8984375  124537.4531250
 CG ITER, OVMR, OVMRUB =          21  102167.7812500  124537.4531250
 CG ITER, OVMR, OVMRUB =          22  101912.0937500  124537.4531250
 CG ITER, OVMR, OVMRUB =          23  101678.6718750  124537.4531250
 CG ITER, OVMR, OVMRUB =          24  101454.7265625  124537.4531250
 CG ITER, OVMR, OVMRUB =          25  101246.2265625  124537.4531250
 CG ITER, OVMR, OVMRUB =          26  101038.7500000  124537.4531250
 CG ITER, OVMR, OVMRUB =          27  100914.4765625  124537.4531250
 CG ITER, OVMR, OVMRUB =          28  100827.5937500  124537.4531250
 CG ITER, OVMR, OVMRUB =          29  100705.6796875  124537.4531250
 CG ITER, OVMR, OVMRUB =          30  100615.7578125  124537.4531250
 CG ITER, OVMR, OVMRUB =          31  100478.9062500  124537.4531250
 CG ITER, OVMR, OVMRUB =          32  100329.7500000  124537.4531250
 CG ITER, OVMR, OVMRUB =          33  100268.1718750  124537.4531250
 CG ITER, OVMR, OVMRUB =          34  100146.2968750  124537.4531250
 CG ITER, OVMR, OVMRUB =          35  100070.3437500  124537.4531250
 CG ITER, OVMR, OVMRUB =          36   99992.1953125  124537.4531250
 CG ITER, OVMR, OVMRUB =          37   99908.6328125  124537.4531250
 CG ITER, OVMR, OVMRUB =          38   99845.8750000  124537.4531250
 CG ITER, OVMR, OVMRUB =          39   99784.4843750  124537.4531250
 CG ITER, OVMR, OVMRUB =          40   99688.9609375  124537.4531250
 CG ITER, OVMR, OVMRUB =          41   99614.6406250  124537.4531250
 CG ITER, OVMR, OVMRUB =          42   99524.5234375  124537.4531250
 CG ITER, OVMR, OVMRUB =          43   99435.6015625  124537.4531250
 CG ITER, OVMR, OVMRUB =          44   99346.3281250  124537.4531250
 CG ITER, OVMR, OVMRUB =          45   99259.2968750  124537.4531250
 CG ITER, OVMR, OVMRUB =          46   99210.5234375  124537.4531250
 CG ITER, OVMR, OVMRUB =          47   99171.8125000  124537.4531250
 CG ITER, OVMR, OVMRUB =          48   99144.2500000  124537.4531250
 CG ITER, OVMR, OVMRUB =          49   99111.2031250  124537.4531250
 CG ITER, OVMR, OVMRUB =          50   99111.8281250  124537.4531250
 CG ITER, OVMR, OVMRUB =          51   99055.4921875  124537.4531250
 CG ITER, OVMR, OVMRUB =          52   99023.5234375  124537.4531250
 CG ITER, OVMR, OVMRUB =          53   98995.3437500  124537.4531250
 CG ITER, OVMR, OVMRUB =          54   98975.8593750  124537.4531250
 CG ITER, OVMR, OVMRUB =          55   98957.3671875  124537.4531250
 CG ITER, OVMR, OVMRUB =          56   98932.5390625  124537.4531250
 CG ITER, OVMR, OVMRUB =          57   98886.5703125  124537.4531250
 CG ITER, OVMR, OVMRUB =          58   98873.9609375  123434.8671875
 CG ITER, OVMR, OVMRUB =          59   98835.4062500  116925.8906250
 CG ITER, OVMR, OVMRUB =          60   98851.4375000  116925.8906250
 CG ITER, OVMR, OVMRUB =          61   98817.1953125  116925.8906250
 CG ITER, OVMR, OVMRUB =          62   98805.2656250  116925.8906250
 CG ITER, OVMR, OVMRUB =          63   98789.9531250  116925.8906250
 CG ITER, OVMR, OVMRUB =          64   98771.7031250  116925.8906250
 CG ITER, OVMR, OVMRUB =          65   98751.8437500  116925.8906250
 CG ITER, OVMR, OVMRUB =          66   98758.6718750  116925.8906250
 CG ITER, OVMR, OVMRUB =          67   98734.5546875  114916.0781250
 CG ITER, OVMR, OVMRUB =          68   98707.8671875  114916.0781250
 CG ITER, OVMR, OVMRUB =          69   98695.9062500  114916.0781250
 CG ITER, OVMR, OVMRUB =          70   98695.9375000  114916.0781250
 CG ITER, OVMR, OVMRUB =          71   98690.1953125  114916.0781250
 CG ITER, OVMR, OVMRUB =          72   98691.4218750  114916.0781250
 CG ITER, OVMR, OVMRUB =          73   98693.6015625  114916.0781250
 CG ITER, OVMR, OVMRUB =          74   98683.0781250  114916.0781250
 CG ITER, OVMR, OVMRUB =          75   98671.6953125  114916.0781250
 CG ITER, OVMR, OVMRUB =          76   98680.6093750  114916.0781250
 CG ITER, OVMR, OVMRUB =          77   98682.6562500  114916.0781250
 CG ITER, OVMR, OVMRUB =          78   98676.4062500  114916.0781250
