 CG ITER, OVMR, OVMRUB =           1  101725.9296875  101725.9140625
 CG ITER, OVMR, OVMRUB =           2  100963.7890625  100963.7890625
 CG ITER, OVMR, OVMRUB =           3  100963.7890625  100963.7890625
 CG ITER, OVMR, OVMRUB =           4  100963.7500000  100963.7890625
 CG ITER, OVMR, OVMRUB =           5  100170.0468750  100963.7890625
 CG ITER, OVMR, OVMRUB =           6   98404.2500000  100963.7890625
 CG ITER, OVMR, OVMRUB =           7   97570.4843750  100963.7890625
 CG ITER, OVMR, OVMRUB =           8   97830.4140625  100963.7890625
 CG ITER, OVMR, OVMRUB =           9   97351.3984375  100963.7890625
 CG ITER, OVMR, OVMRUB =          10   95961.7968750  100963.7890625
 CG ITER, OVMR, OVMRUB =          11   95607.2265625  100963.7890625
 CG ITER, OVMR, OVMRUB =          12   95020.7031250  100963.7890625
 CG ITER, OVMR, OVMRUB =          13   94769.4921875  100963.7890625
 CG ITER, OVMR, OVMRUB =          14   94793.0625000  100963.7890625
 CG ITER, OVMR, OVMRUB =          15   94834.5156250  100963.7890625
 CG ITER, OVMR, OVMRUB =          16   94738.3046875  100963.7890625
 CG ITER, OVMR, OVMRUB =          17   94359.7890625  100963.7890625
 CG ITER, OVMR, OVMRUB =          18   94147.9921875  100963.7890625
 CG ITER, OVMR, OVMRUB =          19   94111.4609375  100963.7890625
 CG ITER, OVMR, OVMRUB =          20   94026.9453125  100963.7890625
 CG ITER, OVMR, OVMRUB =          21   93893.8046875  100963.7890625
 CG ITER, OVMR, OVMRUB =          22   93847.8281250  100963.7890625
 CG ITER, OVMR, OVMRUB =          23   93743.8437500  100963.7890625
 CG ITER, OVMR, OVMRUB =          24   93637.6875000  100963.7890625
 CG ITER, OVMR, OVMRUB =          25   93504.8828125  100963.7890625
 CG ITER, OVMR, OVMRUB =          26   93377.1015625  100963.7890625
 CG ITER, OVMR, OVMRUB =          27   93310.4765625  100963.7890625
 CG ITER, OVMR, OVMRUB =          28   93275.0859375  100963.7890625
 CG ITER, OVMR, OVMRUB =          29   93226.1093750  100963.7890625
 CG ITER, OVMR, OVMRUB =          30   93179.8906250  100963.7890625
 CG ITER, OVMR, OVMRUB =          31   93131.8281250  100963.7890625
