 CG ITER, OVMR, OVMRUB =           1  109843.7734375  109843.7578125
 CG ITER, OVMR, OVMRUB =           2  109843.7734375  109843.7578125
 CG ITER, OVMR, OVMRUB =           3  109843.7500000  109843.7578125
 CG ITER, OVMR, OVMRUB =           4  109843.6953125  109843.7578125
 CG ITER, OVMR, OVMRUB =           5  106014.0468750  109843.7578125
 CG ITER, OVMR, OVMRUB =           6  106045.1562500  109843.7578125
 CG ITER, OVMR, OVMRUB =           7  106409.8359375  109843.7578125
 CG ITER, OVMR, OVMRUB =           8  106293.7500000  109843.7578125
 CG ITER, OVMR, OVMRUB =           9  104783.3359375  109843.7578125
 CG ITER, OVMR, OVMRUB =          10  103005.4296875  109843.7578125
 CG ITER, OVMR, OVMRUB =          11  102016.6718750  109843.7578125
 CG ITER, OVMR, OVMRUB =          12  101016.6015625  109843.7578125
 CG ITER, OVMR, OVMRUB =          13  100281.0078125  109843.7578125
 CG ITER, OVMR, OVMRUB =          14   99568.4453125  109843.7578125
 CG ITER, OVMR, OVMRUB =          15   99392.3750000  109843.7578125
 CG ITER, OVMR, OVMRUB =          16   99215.4296875  109843.7578125
 CG ITER, OVMR, OVMRUB =          17   99089.1953125  109843.7578125
 CG ITER, OVMR, OVMRUB =          18   98949.9921875  109843.7578125
 CG ITER, OVMR, OVMRUB =          19   98987.6250000  109843.7578125
 CG ITER, OVMR, OVMRUB =          20   98847.5546875  109843.7578125
 CG ITER, OVMR, OVMRUB =          21   98591.7500000  109843.7578125
 CG ITER, OVMR, OVMRUB =          22   98293.1328125  109843.7578125
 CG ITER, OVMR, OVMRUB =          23   97940.0312500  109843.7578125
 CG ITER, OVMR, OVMRUB =          24   97682.7187500  109843.7578125
 CG ITER, OVMR, OVMRUB =          25   97475.5937500  109843.7578125
 CG ITER, OVMR, OVMRUB =          26   97173.8828125  109843.7578125
 CG ITER, OVMR, OVMRUB =          27   96893.1406250  109843.7578125
 CG ITER, OVMR, OVMRUB =          28   96726.0234375  109843.7578125
 CG ITER, OVMR, OVMRUB =          29   96553.4296875  109843.7578125
 CG ITER, OVMR, OVMRUB =          30   96372.8984375  109843.7578125
 CG ITER, OVMR, OVMRUB =          31   96156.4531250  109843.7578125
 CG ITER, OVMR, OVMRUB =          32   95990.4765625  109843.7578125
 CG ITER, OVMR, OVMRUB =          33   95833.0390625  109843.7578125
 CG ITER, OVMR, OVMRUB =          34   95689.2265625  109843.7578125
 CG ITER, OVMR, OVMRUB =          35   95526.7734375  109843.7578125
 CG ITER, OVMR, OVMRUB =          36   95427.2812500  109843.7578125
 CG ITER, OVMR, OVMRUB =          37   95307.8515625  109843.7578125
 CG ITER, OVMR, OVMRUB =          38   95160.5390625  109843.7578125
 CG ITER, OVMR, OVMRUB =          39   95036.7421875  109843.7578125
 CG ITER, OVMR, OVMRUB =          40   94938.6718750  108733.1796875
 CG ITER, OVMR, OVMRUB =          41   94831.5546875  108733.1796875
 CG ITER, OVMR, OVMRUB =          42   94738.7421875  108733.1796875
 CG ITER, OVMR, OVMRUB =          43   94632.1875000  108733.1796875
 CG ITER, OVMR, OVMRUB =          44   94521.9531250  108733.1796875
 CG ITER, OVMR, OVMRUB =          45   94439.5078125  108733.1796875
 CG ITER, OVMR, OVMRUB =          46   94333.5937500  108733.1796875
 CG ITER, OVMR, OVMRUB =          47   94265.7421875  108733.1796875
 CG ITER, OVMR, OVMRUB =          48   94216.5078125  108733.1796875
 CG ITER, OVMR, OVMRUB =          49   94145.8359375  108733.1796875
 CG ITER, OVMR, OVMRUB =          50   94072.4609375  108733.1796875
 CG ITER, OVMR, OVMRUB =          51   93993.8593750  108733.1796875
 CG ITER, OVMR, OVMRUB =          52   93927.0468750  108733.1796875
 CG ITER, OVMR, OVMRUB =          53   93887.4609375  108733.1796875
 CG ITER, OVMR, OVMRUB =          54   93829.4140625  108733.1796875
 CG ITER, OVMR, OVMRUB =          55   93761.3515625  108733.1796875
 CG ITER, OVMR, OVMRUB =          56   93715.8906250  108733.1796875
 CG ITER, OVMR, OVMRUB =          57   93664.6718750  108733.1796875
 CG ITER, OVMR, OVMRUB =          58   93632.2656250  108733.1796875
 CG ITER, OVMR, OVMRUB =          59   93573.4140625  108733.1796875
 CG ITER, OVMR, OVMRUB =          60   93525.7968750  108733.1796875
 CG ITER, OVMR, OVMRUB =          61   93475.9843750  108733.1796875
 CG ITER, OVMR, OVMRUB =          62   93445.7187500  108733.1796875
 CG ITER, OVMR, OVMRUB =          63   93401.0312500  108733.1796875
 CG ITER, OVMR, OVMRUB =          64   93382.0078125  108733.1796875
 CG ITER, OVMR, OVMRUB =          65   93339.0234375  108733.1796875
 CG ITER, OVMR, OVMRUB =          66   93324.2968750  108733.1796875
 CG ITER, OVMR, OVMRUB =          67   93301.5234375  108733.1796875
 CG ITER, OVMR, OVMRUB =          68   93272.8281250  108733.1796875
 CG ITER, OVMR, OVMRUB =          69   93260.0468750  108733.1796875
 CG ITER, OVMR, OVMRUB =          70   93233.7968750  108733.1796875
 CG ITER, OVMR, OVMRUB =          71   93215.1718750  104998.3125000
 CG ITER, OVMR, OVMRUB =          72   93199.2968750  104998.3125000
 CG ITER, OVMR, OVMRUB =          73   93172.6328125  104998.3125000
 CG ITER, OVMR, OVMRUB =          74   93145.7187500  104998.3125000
 CG ITER, OVMR, OVMRUB =          75   93122.5859375  104998.3125000
 CG ITER, OVMR, OVMRUB =          76   93106.2031250  104998.3125000
 CG ITER, OVMR, OVMRUB =          77   93084.5078125  104998.3125000
 CG ITER, OVMR, OVMRUB =          78   93061.9687500  104998.3125000
 CG ITER, OVMR, OVMRUB =          79   93042.1484375  104998.3125000
 CG ITER, OVMR, OVMRUB =          80   93028.6093750  104502.7656250
 CG ITER, OVMR, OVMRUB =          81   93017.3203125  104502.7656250
 CG ITER, OVMR, OVMRUB =          82   93010.8671875  104502.7656250
 CG ITER, OVMR, OVMRUB =          83   93005.0703125  104502.7656250
 CG ITER, OVMR, OVMRUB =          84   92998.3359375  104502.7656250
 CG ITER, OVMR, OVMRUB =          85   92991.5468750  104502.7656250
 CG ITER, OVMR, OVMRUB =          86   92987.2343750  104502.7656250
 CG ITER, OVMR, OVMRUB =          87   92978.6953125  104502.7656250
 CG ITER, OVMR, OVMRUB =          88   92978.5000000  103818.9140625
 CG ITER, OVMR, OVMRUB =          89   92973.0468750  103818.9140625
 CG ITER, OVMR, OVMRUB =          90   92971.7656250  102865.4140625
 CG ITER, OVMR, OVMRUB =          91   92969.8281250  102181.7421875
 CG ITER, OVMR, OVMRUB =          92   92965.7578125  102181.7421875
 CG ITER, OVMR, OVMRUB =          93   92962.3984375  102181.7421875
 CG ITER, OVMR, OVMRUB =          94   92959.8281250  102181.7421875
 CG ITER, OVMR, OVMRUB =          95   92957.1718750  102181.7421875
 CG ITER, OVMR, OVMRUB =          96   92957.1796875  102181.7421875
 CG ITER, OVMR, OVMRUB =          97   92957.4140625  102181.7421875
 CG ITER, OVMR, OVMRUB =          98   92952.5078125   98328.7031250
 CG ITER, OVMR, OVMRUB =          99   92950.9296875   98328.7031250
 CG ITER, OVMR, OVMRUB =         100   92950.5625000   98328.7031250
 CG ITER, OVMR, OVMRUB =         101   92950.4218750   98328.7031250
 CG ITER, OVMR, OVMRUB =         102   92950.2109375   98328.7031250
 CG ITER, OVMR, OVMRUB =         103   92949.8671875   98328.7031250
 CG ITER, OVMR, OVMRUB =         104   92948.9843750   98328.7031250
 CG ITER, OVMR, OVMRUB =         105   92948.6093750   97237.6328125
 CG ITER, OVMR, OVMRUB =         106   92947.4765625   97237.6328125
 CG ITER, OVMR, OVMRUB =         107   92947.9453125   96487.4609375
 CG ITER, OVMR, OVMRUB =         108   92947.4921875   96487.4609375
 CG ITER, OVMR, OVMRUB =         109   92947.9531250   96487.4609375
 CG ITER, OVMR, OVMRUB =         110   92947.7421875   96487.4609375
 CG ITER, OVMR, OVMRUB =         111   92947.8046875   96487.4609375
 CG ITER, OVMR, OVMRUB =         112   92947.4609375   96487.4609375
 CG ITER, OVMR, OVMRUB =         113   92947.4453125   96487.4609375
