 CG ITER, OVMR, OVMRUB =           1  103991.8671875  103991.8671875
 CG ITER, OVMR, OVMRUB =           2  102101.1953125  102101.1953125
 CG ITER, OVMR, OVMRUB =           3  102029.5781250  102101.1953125
 CG ITER, OVMR, OVMRUB =           4  102101.1250000  102101.1953125
 CG ITER, OVMR, OVMRUB =           5  102047.8984375  102101.1953125
 CG ITER, OVMR, OVMRUB =           6  101984.6484375  102101.1953125
 CG ITER, OVMR, OVMRUB =           7  102027.3671875  102101.1953125
 CG ITER, OVMR, OVMRUB =           8  101188.0312500  102101.1953125
 CG ITER, OVMR, OVMRUB =           9  100601.2890625  102101.1953125
 CG ITER, OVMR, OVMRUB =          10  100007.2734375  102101.1953125
 CG ITER, OVMR, OVMRUB =          11   99562.4765625  102101.1953125
 CG ITER, OVMR, OVMRUB =          12   98933.3515625  102101.1953125
 CG ITER, OVMR, OVMRUB =          13   99204.6093750  102101.1953125
 CG ITER, OVMR, OVMRUB =          14   98461.7265625  102101.1953125
 CG ITER, OVMR, OVMRUB =          15   98291.0625000  102101.1953125
 CG ITER, OVMR, OVMRUB =          16   98440.8125000  102101.1953125
 CG ITER, OVMR, OVMRUB =          17   98374.6796875  102101.1953125
 CG ITER, OVMR, OVMRUB =          18   98324.9687500  102101.1953125
 CG ITER, OVMR, OVMRUB =          19   98217.1953125  102101.1953125
 CG ITER, OVMR, OVMRUB =          20   98299.1640625  102101.1953125
 CG ITER, OVMR, OVMRUB =          21   98239.7656250  102101.1953125
 CG ITER, OVMR, OVMRUB =          22   98187.9843750  102101.1953125
 CG ITER, OVMR, OVMRUB =          23   98277.8046875  102101.1953125
 CG ITER, OVMR, OVMRUB =          24   98286.5703125  102101.1953125
 CG ITER, OVMR, OVMRUB =          25   98280.7812500  102101.1953125
 CG ITER, OVMR, OVMRUB =          26   98174.4765625  102101.1953125
 CG ITER, OVMR, OVMRUB =          27   98044.8750000  102101.1953125
 CG ITER, OVMR, OVMRUB =          28   97895.6406250  102101.1953125
 CG ITER, OVMR, OVMRUB =          29   97747.8750000  102101.1953125
 CG ITER, OVMR, OVMRUB =          30   97675.8359375  102101.1953125
 CG ITER, OVMR, OVMRUB =          31   97566.6953125  102101.1953125
 CG ITER, OVMR, OVMRUB =          32   97468.5078125  102101.1953125
 CG ITER, OVMR, OVMRUB =          33   97397.0156250  102101.1953125
 CG ITER, OVMR, OVMRUB =          34   97311.7265625  102101.1953125
 CG ITER, OVMR, OVMRUB =          35   97154.5937500  102101.1953125
 CG ITER, OVMR, OVMRUB =          36   97054.6328125  102101.1953125
 CG ITER, OVMR, OVMRUB =          37   96895.0312500  102101.1953125
 CG ITER, OVMR, OVMRUB =          38   96784.4453125  102101.1953125
 CG ITER, OVMR, OVMRUB =          39   96685.7265625  102101.1953125
 CG ITER, OVMR, OVMRUB =          40   96602.1484375  102101.1953125
 CG ITER, OVMR, OVMRUB =          41   96497.4453125  102101.1953125
 CG ITER, OVMR, OVMRUB =          42   96400.2656250  102101.1953125
 CG ITER, OVMR, OVMRUB =          43   96309.9609375  102101.1953125
 CG ITER, OVMR, OVMRUB =          44   96233.1562500  102101.1953125
 CG ITER, OVMR, OVMRUB =          45   96159.3984375  102101.1953125
 CG ITER, OVMR, OVMRUB =          46   96079.6484375  102101.1953125
 CG ITER, OVMR, OVMRUB =          47   95999.0625000  102101.1953125
 CG ITER, OVMR, OVMRUB =          48   95922.7343750  102101.1953125
 CG ITER, OVMR, OVMRUB =          49   95853.8203125  102101.1953125
