 CG ITER, OVMR, OVMRUB =           1  100262.8593750  100262.8593750
 CG ITER, OVMR, OVMRUB =           2  100262.8750000  100262.8593750
 CG ITER, OVMR, OVMRUB =           3  100262.8515625  100262.8593750
 CG ITER, OVMR, OVMRUB =           4  100261.6953125  100262.8593750
 CG ITER, OVMR, OVMRUB =           5   99771.3906250  100262.8593750
 CG ITER, OVMR, OVMRUB =           6   98667.5234375  100262.8593750
 CG ITER, OVMR, OVMRUB =           7   97603.2578125  100262.8593750
 CG ITER, OVMR, OVMRUB =           8   96842.2187500  100262.8593750
 CG ITER, OVMR, OVMRUB =           9   96363.0312500  100262.8593750
 CG ITER, OVMR, OVMRUB =          10   96272.6640625  100262.8593750
 CG ITER, OVMR, OVMRUB =          11   96069.7500000  100262.8593750
 CG ITER, OVMR, OVMRUB =          12   95455.9531250  100262.8593750
 CG ITER, OVMR, OVMRUB =          13   95588.4296875  100262.8593750
 CG ITER, OVMR, OVMRUB =          14   95397.7890625  100262.8593750
 CG ITER, OVMR, OVMRUB =          15   95165.2578125  100262.8593750
 CG ITER, OVMR, OVMRUB =          16   95436.4375000  100262.8593750
 CG ITER, OVMR, OVMRUB =          17   95525.0078125  100262.8593750
 CG ITER, OVMR, OVMRUB =          18   95477.9609375  100262.8593750
 CG ITER, OVMR, OVMRUB =          19   95358.1171875  100262.8593750
 CG ITER, OVMR, OVMRUB =          20   95162.1796875  100262.8593750
 CG ITER, OVMR, OVMRUB =          21   95026.8125000  100262.8593750
 CG ITER, OVMR, OVMRUB =          22   94865.2187500  100262.8593750
 CG ITER, OVMR, OVMRUB =          23   94768.3593750  100262.8593750
 CG ITER, OVMR, OVMRUB =          24   94615.9531250  100262.8593750
 CG ITER, OVMR, OVMRUB =          25   94515.5390625  100262.8593750
 CG ITER, OVMR, OVMRUB =          26   94342.2812500  100262.8593750
 CG ITER, OVMR, OVMRUB =          27   94163.3828125  100262.8593750
 CG ITER, OVMR, OVMRUB =          28   94036.4296875  100262.8593750
 CG ITER, OVMR, OVMRUB =          29   93842.5703125  100262.8593750
 CG ITER, OVMR, OVMRUB =          30   93740.6484375  100262.8593750
 CG ITER, OVMR, OVMRUB =          31   93598.7890625  100262.8593750
 CG ITER, OVMR, OVMRUB =          32   93485.8203125  100262.8593750
 CG ITER, OVMR, OVMRUB =          33   93379.7656250  100262.8593750
 CG ITER, OVMR, OVMRUB =          34   93274.2031250  100262.8593750
 CG ITER, OVMR, OVMRUB =          35   93147.1953125  100262.8593750
 CG ITER, OVMR, OVMRUB =          36   93051.6484375  100262.8593750
 CG ITER, OVMR, OVMRUB =          37   92942.3437500  100262.8593750
 CG ITER, OVMR, OVMRUB =          38   92868.8437500  100262.8593750
 CG ITER, OVMR, OVMRUB =          39   92756.0781250  100262.8593750
 CG ITER, OVMR, OVMRUB =          40   92666.8203125  100262.8593750
 CG ITER, OVMR, OVMRUB =          41   92604.9453125  100262.8593750
 CG ITER, OVMR, OVMRUB =          42   92537.8203125  100262.8593750
 CG ITER, OVMR, OVMRUB =          43   92454.0390625  100262.8593750
 CG ITER, OVMR, OVMRUB =          44   92391.2265625  100262.8593750
 CG ITER, OVMR, OVMRUB =          45   92343.1093750  100262.8593750
 CG ITER, OVMR, OVMRUB =          46   92289.3906250  100262.8593750
 CG ITER, OVMR, OVMRUB =          47   92222.3906250  100262.8593750
 CG ITER, OVMR, OVMRUB =          48   92165.6875000  100262.8593750
 CG ITER, OVMR, OVMRUB =          49   92113.1484375  100262.8593750
 CG ITER, OVMR, OVMRUB =          50   92059.4765625  100262.8593750
 CG ITER, OVMR, OVMRUB =          51   92023.2265625  100262.8593750
 CG ITER, OVMR, OVMRUB =          52   91993.3046875  100262.8593750
