 CG ITER, OVMR, OVMRUB =           1   14395.6513672   10809.2011719
 CG ITER, OVMR, OVMRUB =           2   10809.2011719   10809.2011719
 CG ITER, OVMR, OVMRUB =           3   10809.2011719   10809.2011719
 CG ITER, OVMR, OVMRUB =           4    9984.1982422    9984.1982422
 CG ITER, OVMR, OVMRUB =           5    9760.8173828    9984.1982422
 CG ITER, OVMR, OVMRUB =           6    9802.6171875    9984.1982422
 CG ITER, OVMR, OVMRUB =           7    9825.3740234    9984.1982422
 CG ITER, OVMR, OVMRUB =           8    9843.0214844    9984.1982422
 CG ITER, OVMR, OVMRUB =           9    9862.3525391    9984.1982422
 CG ITER, OVMR, OVMRUB =          10    9875.7167969    9984.1982422
 CG ITER, OVMR, OVMRUB =          11    9887.9013672    9984.1982422
 CG ITER, OVMR, OVMRUB =          12    9896.1347656    9984.1982422
 CG ITER, OVMR, OVMRUB =          13    9905.0849609    9984.1982422
 CG ITER, OVMR, OVMRUB =          14    9912.0781250    9984.1982422
 CG ITER, OVMR, OVMRUB =          15    9919.9384766    9984.1982422
 CG ITER, OVMR, OVMRUB =          16    9926.5830078    9984.1982422
 CG ITER, OVMR, OVMRUB =          17    9932.0527344    9984.1982422
 CG ITER, OVMR, OVMRUB =          18    9937.0009766    9984.1982422
 CG ITER, OVMR, OVMRUB =          19    9941.9462891    9984.1982422
 CG ITER, OVMR, OVMRUB =          20    9946.2832031    9984.1982422
 CG ITER, OVMR, OVMRUB =          21    9950.4755859    9984.1982422
 CG ITER, OVMR, OVMRUB =          22    9953.8613281    9984.1982422
 CG ITER, OVMR, OVMRUB =          23    9956.5175781    9984.1982422
 CG ITER, OVMR, OVMRUB =          24    9959.1015625    9984.1982422
 CG ITER, OVMR, OVMRUB =          25    9961.3906250    9984.1982422
 CG ITER, OVMR, OVMRUB =          26    9963.8193359    9984.1982422
 CG ITER, OVMR, OVMRUB =          27    9965.3398438    9984.1982422
 CG ITER, OVMR, OVMRUB =          28    9966.8496094    9984.1982422
 CG ITER, OVMR, OVMRUB =          29    9968.2119141    9984.1982422
 CG ITER, OVMR, OVMRUB =          30    9969.6904297    9984.1982422
 CG ITER, OVMR, OVMRUB =          31    9970.9521484    9984.1982422
 CG ITER, OVMR, OVMRUB =          32    9971.8671875    9984.1982422
 CG ITER, OVMR, OVMRUB =          33    9972.7851562    9984.1982422
 CG ITER, OVMR, OVMRUB =          34    9973.7011719    9984.1982422
 CG ITER, OVMR, OVMRUB =          35    9974.6376953    9984.1982422
 CG ITER, OVMR, OVMRUB =          36    9975.3808594    9984.1982422
 CG ITER, OVMR, OVMRUB =          37    9976.2666016    9984.1982422
 CG ITER, OVMR, OVMRUB =          38    9977.0117188    9984.1982422
 CG ITER, OVMR, OVMRUB =          39    9977.5009766    9984.1982422
 CG ITER, OVMR, OVMRUB =          40    9978.0175781    9984.1982422
 CG ITER, OVMR, OVMRUB =          41    9978.4531250    9984.1982422
 CG ITER, OVMR, OVMRUB =          42    9978.9541016    9984.1982422
 CG ITER, OVMR, OVMRUB =          43    9979.4013672    9984.1982422
 CG ITER, OVMR, OVMRUB =          44    9979.7783203    9984.1982422
 CG ITER, OVMR, OVMRUB =          45    9980.0966797    9984.1982422
 CG ITER, OVMR, OVMRUB =          46    9980.3691406    9984.1982422
 CG ITER, OVMR, OVMRUB =          47    9980.6826172    9984.1982422
 CG ITER, OVMR, OVMRUB =          48    9980.9687500    9984.1982422
 CG ITER, OVMR, OVMRUB =          49    9981.2519531    9984.1982422
 CG ITER, OVMR, OVMRUB =          50    9981.4541016    9984.1982422
 CG ITER, OVMR, OVMRUB =          51    9981.6904297    9984.1982422
 CG ITER, OVMR, OVMRUB =          52    9981.9423828    9984.1982422
