 CG ITER, OVMR, OVMRUB =           1   62615.5976562   62615.5781250
 CG ITER, OVMR, OVMRUB =           2   62615.5781250   62615.5781250
 CG ITER, OVMR, OVMRUB =           3   62615.5664062   62615.5781250
 CG ITER, OVMR, OVMRUB =           4   62615.3945312   62615.5781250
 CG ITER, OVMR, OVMRUB =           5   61359.4375000   62615.5781250
 CG ITER, OVMR, OVMRUB =           6   61206.7226562   62615.5781250
 CG ITER, OVMR, OVMRUB =           7   61110.2109375   62615.5781250
 CG ITER, OVMR, OVMRUB =           8   60878.4726562   62615.5781250
 CG ITER, OVMR, OVMRUB =           9   60628.4843750   62615.5781250
 CG ITER, OVMR, OVMRUB =          10   60402.0859375   62615.5781250
 CG ITER, OVMR, OVMRUB =          11   60253.0039062   62615.5781250
 CG ITER, OVMR, OVMRUB =          12   60041.0937500   62615.5781250
 CG ITER, OVMR, OVMRUB =          13   59823.5273438   62615.5781250
 CG ITER, OVMR, OVMRUB =          14   59669.8515625   62615.5781250
 CG ITER, OVMR, OVMRUB =          15   59592.8007812   62615.5781250
 CG ITER, OVMR, OVMRUB =          16   59470.3945312   62615.5781250
 CG ITER, OVMR, OVMRUB =          17   59347.0273438   62615.5781250
 CG ITER, OVMR, OVMRUB =          18   59201.2265625   62615.5781250
 CG ITER, OVMR, OVMRUB =          19   59084.1562500   62615.5781250
 CG ITER, OVMR, OVMRUB =          20   58923.1796875   62615.5781250
 CG ITER, OVMR, OVMRUB =          21   58829.2968750   62615.5781250
 CG ITER, OVMR, OVMRUB =          22   58730.1250000   62615.5781250
 CG ITER, OVMR, OVMRUB =          23   58625.7421875   62615.5781250
 CG ITER, OVMR, OVMRUB =          24   58583.6210938   62615.5781250
 CG ITER, OVMR, OVMRUB =          25   58507.2304688   62615.5781250
 CG ITER, OVMR, OVMRUB =          26   58436.0937500   62615.5781250
 CG ITER, OVMR, OVMRUB =          27   58395.8710938   62615.5781250
 CG ITER, OVMR, OVMRUB =          28   58307.1289062   62615.5781250
 CG ITER, OVMR, OVMRUB =          29   58258.5312500   62615.5781250
 CG ITER, OVMR, OVMRUB =          30   58198.2617188   62615.5781250
 CG ITER, OVMR, OVMRUB =          31   58146.0117188   62615.5781250
 CG ITER, OVMR, OVMRUB =          32   58077.0546875   62615.5781250
 CG ITER, OVMR, OVMRUB =          33   58041.8007812   62615.5781250
 CG ITER, OVMR, OVMRUB =          34   57986.6562500   62615.5781250
 CG ITER, OVMR, OVMRUB =          35   57934.9140625   62615.5781250
 CG ITER, OVMR, OVMRUB =          36   57900.4921875   62615.5781250
 CG ITER, OVMR, OVMRUB =          37   57865.4648438   62615.5781250
 CG ITER, OVMR, OVMRUB =          38   57829.6132812   62615.5781250
 CG ITER, OVMR, OVMRUB =          39   57787.3281250   62615.5781250
 CG ITER, OVMR, OVMRUB =          40   57753.3789062   62615.5781250
 CG ITER, OVMR, OVMRUB =          41   57724.5078125   62615.5781250
 CG ITER, OVMR, OVMRUB =          42   57682.5898438   62615.5781250
 CG ITER, OVMR, OVMRUB =          43   57639.3164062   62615.5781250
 CG ITER, OVMR, OVMRUB =          44   57601.4765625   62615.5781250
 CG ITER, OVMR, OVMRUB =          45   57561.8945312   62615.5781250
 CG ITER, OVMR, OVMRUB =          46   57525.1796875   62615.5781250
 CG ITER, OVMR, OVMRUB =          47   57500.8007812   62615.5781250
 CG ITER, OVMR, OVMRUB =          48   57488.9414062   62615.5781250
 CG ITER, OVMR, OVMRUB =          49   57467.3593750   62615.5781250
 CG ITER, OVMR, OVMRUB =          50   57433.1562500   62615.5781250
 CG ITER, OVMR, OVMRUB =          51   57427.9882812   62615.5781250
 CG ITER, OVMR, OVMRUB =          52   57411.3085938   62615.5781250
 CG ITER, OVMR, OVMRUB =          53   57394.9296875   62615.5781250
 CG ITER, OVMR, OVMRUB =          54   57368.3203125   62615.5781250
 CG ITER, OVMR, OVMRUB =          55   57351.1171875   62615.5781250
 CG ITER, OVMR, OVMRUB =          56   57336.1054688   62615.5781250
 CG ITER, OVMR, OVMRUB =          57   57324.7851562   61817.6132812
 CG ITER, OVMR, OVMRUB =          58   57306.9765625   61817.6132812
 CG ITER, OVMR, OVMRUB =          59   57290.6054688   61817.6132812
 CG ITER, OVMR, OVMRUB =          60   57276.2304688   61817.6132812
 CG ITER, OVMR, OVMRUB =          61   57264.4414062   60944.6953125
 CG ITER, OVMR, OVMRUB =          62   57243.4375000   60944.6953125
 CG ITER, OVMR, OVMRUB =          63   57230.4062500   60944.6953125
 CG ITER, OVMR, OVMRUB =          64   57218.1601562   60944.6953125
 CG ITER, OVMR, OVMRUB =          65   57207.9140625   60944.6953125
 CG ITER, OVMR, OVMRUB =          66   57199.8632812   60944.6953125
 CG ITER, OVMR, OVMRUB =          67   57197.9257812   60842.9257812
 CG ITER, OVMR, OVMRUB =          68   57190.4882812   60842.9257812
 CG ITER, OVMR, OVMRUB =          69   57189.2226562   60842.9257812
 CG ITER, OVMR, OVMRUB =          70   57185.8164062   60842.9257812
 CG ITER, OVMR, OVMRUB =          71   57180.8437500   60842.9257812
 CG ITER, OVMR, OVMRUB =          72   57178.9414062   60047.7929688
 CG ITER, OVMR, OVMRUB =          73   57173.8945312   60047.7929688
 CG ITER, OVMR, OVMRUB =          74   57171.9804688   60047.7929688
 CG ITER, OVMR, OVMRUB =          75   57171.4335938   60047.7929688
 CG ITER, OVMR, OVMRUB =          76   57167.5195312   59359.5078125
 CG ITER, OVMR, OVMRUB =          77   57163.1757812   59359.5078125
 CG ITER, OVMR, OVMRUB =          78   57156.9023438   59359.5078125
 CG ITER, OVMR, OVMRUB =          79   57155.4140625   59358.7968750
 CG ITER, OVMR, OVMRUB =          80   57155.0195312   59358.7968750
 CG ITER, OVMR, OVMRUB =          81   57154.7929688   59358.7968750
 CG ITER, OVMR, OVMRUB =          82   57155.0585938   58669.2890625
 CG ITER, OVMR, OVMRUB =          83   57154.0820312   58641.2968750
 CG ITER, OVMR, OVMRUB =          84   57153.8007812   58641.2968750
 CG ITER, OVMR, OVMRUB =          85   57151.5078125   58132.2734375
 CG ITER, OVMR, OVMRUB =          86   57149.2031250   58132.2734375
 CG ITER, OVMR, OVMRUB =          87   57149.1718750   58132.2734375
 CG ITER, OVMR, OVMRUB =          88   57148.6289062   58132.2734375
 CG ITER, OVMR, OVMRUB =          89   57146.9335938   58132.2734375
 CG ITER, OVMR, OVMRUB =          90   57146.9335938   57929.5625000
OVLB =   57146.9335938 OVLUB =   57929.5625000 TIME =      66.2600021
