 CG ITER, OVMR, OVMRUB =           1   65356.1406250   65356.1367188
 CG ITER, OVMR, OVMRUB =           2   65356.1367188   65356.1367188
 CG ITER, OVMR, OVMRUB =           3   65356.1328125   65356.1367188
 CG ITER, OVMR, OVMRUB =           4   65354.0039062   65356.1367188
 CG ITER, OVMR, OVMRUB =           5   63932.5546875   65356.1367188
 CG ITER, OVMR, OVMRUB =           6   64200.9804688   65356.1367188
 CG ITER, OVMR, OVMRUB =           7   64091.7343750   65356.1367188
 CG ITER, OVMR, OVMRUB =           8   63843.4843750   65356.1367188
 CG ITER, OVMR, OVMRUB =           9   63641.0976562   65356.1367188
 CG ITER, OVMR, OVMRUB =          10   63509.2148438   65356.1367188
 CG ITER, OVMR, OVMRUB =          11   63515.6640625   65356.1367188
 CG ITER, OVMR, OVMRUB =          12   63412.4257812   65356.1367188
 CG ITER, OVMR, OVMRUB =          13   63301.6093750   65356.1367188
 CG ITER, OVMR, OVMRUB =          14   63136.6914062   65356.1367188
 CG ITER, OVMR, OVMRUB =          15   62997.2734375   65356.1367188
 CG ITER, OVMR, OVMRUB =          16   62853.3710938   65356.1367188
 CG ITER, OVMR, OVMRUB =          17   62801.5429688   65356.1367188
 CG ITER, OVMR, OVMRUB =          18   62689.0078125   65356.1367188
 CG ITER, OVMR, OVMRUB =          19   62576.1015625   65356.1367188
 CG ITER, OVMR, OVMRUB =          20   62474.1953125   65356.1367188
 CG ITER, OVMR, OVMRUB =          21   62363.4101562   65356.1367188
 CG ITER, OVMR, OVMRUB =          22   62280.3710938   65356.1367188
 CG ITER, OVMR, OVMRUB =          23   62204.0195312   65356.1367188
 CG ITER, OVMR, OVMRUB =          24   62117.9882812   65356.1367188
 CG ITER, OVMR, OVMRUB =          25   62039.2656250   65356.1367188
 CG ITER, OVMR, OVMRUB =          26   61975.8750000   65356.1367188
 CG ITER, OVMR, OVMRUB =          27   61885.1054688   65356.1367188
 CG ITER, OVMR, OVMRUB =          28   61823.0273438   65356.1367188
 CG ITER, OVMR, OVMRUB =          29   61772.3242188   65356.1367188
 CG ITER, OVMR, OVMRUB =          30   61711.0625000   65356.1367188
 CG ITER, OVMR, OVMRUB =          31   61666.9179688   65356.1367188
 CG ITER, OVMR, OVMRUB =          32   61612.3320312   65356.1367188
 CG ITER, OVMR, OVMRUB =          33   61559.7851562   65356.1367188
 CG ITER, OVMR, OVMRUB =          34   61519.9179688   65356.1367188
 CG ITER, OVMR, OVMRUB =          35   61473.6289062   65356.1367188
 CG ITER, OVMR, OVMRUB =          36   61452.8125000   65356.1367188
 CG ITER, OVMR, OVMRUB =          37   61418.8828125   65356.1367188
 CG ITER, OVMR, OVMRUB =          38   61373.9765625   65356.1367188
 CG ITER, OVMR, OVMRUB =          39   61341.2500000   65356.1367188
 CG ITER, OVMR, OVMRUB =          40   61308.0234375   65356.1367188
 CG ITER, OVMR, OVMRUB =          41   61263.9531250   65356.1367188
 CG ITER, OVMR, OVMRUB =          42   61226.8203125   65356.1367188
 CG ITER, OVMR, OVMRUB =          43   61192.5625000   65356.1367188
 CG ITER, OVMR, OVMRUB =          44   61165.1132812   65356.1367188
 CG ITER, OVMR, OVMRUB =          45   61136.8945312   65356.1367188
 CG ITER, OVMR, OVMRUB =          46   61113.3945312   65356.1367188
 CG ITER, OVMR, OVMRUB =          47   61084.6054688   65356.1367188
 CG ITER, OVMR, OVMRUB =          48   61062.0195312   65356.1367188
 CG ITER, OVMR, OVMRUB =          49   61044.4960938   65356.1367188
 CG ITER, OVMR, OVMRUB =          50   61029.4023438   65356.1367188
 CG ITER, OVMR, OVMRUB =          51   61004.3046875   65356.1367188
 CG ITER, OVMR, OVMRUB =          52   60996.4375000   65356.1367188
 CG ITER, OVMR, OVMRUB =          53   60984.5273438   65356.1367188
 CG ITER, OVMR, OVMRUB =          54   60969.6210938   65356.1367188
 CG ITER, OVMR, OVMRUB =          55   60960.2851562   65356.1367188
 CG ITER, OVMR, OVMRUB =          56   60945.6835938   65356.1367188
 CG ITER, OVMR, OVMRUB =          57   60931.8593750   65356.1367188
 CG ITER, OVMR, OVMRUB =          58   60919.8515625   65356.1367188
 CG ITER, OVMR, OVMRUB =          59   60909.8164062   65356.1367188
 CG ITER, OVMR, OVMRUB =          60   60896.3671875   65356.1367188
 CG ITER, OVMR, OVMRUB =          61   60894.4218750   65356.1367188
 CG ITER, OVMR, OVMRUB =          62   60882.1328125   65356.1367188
 CG ITER, OVMR, OVMRUB =          63   60877.7890625   65356.1367188
 CG ITER, OVMR, OVMRUB =          64   60871.0312500   65356.1367188
 CG ITER, OVMR, OVMRUB =          65   60867.1835938   65356.1367188
 CG ITER, OVMR, OVMRUB =          66   60862.6210938   65356.1367188
 CG ITER, OVMR, OVMRUB =          67   60852.0664062   65356.1367188
 CG ITER, OVMR, OVMRUB =          68   60850.9335938   65356.1367188
 CG ITER, OVMR, OVMRUB =          69   60845.9140625   65356.1367188
 CG ITER, OVMR, OVMRUB =          70   60844.4453125   65356.1367188
 CG ITER, OVMR, OVMRUB =          71   60837.1562500   65356.1367188
 CG ITER, OVMR, OVMRUB =          72   60833.4492188   65356.1367188
 CG ITER, OVMR, OVMRUB =          73   60834.3984375   65131.5195312
 CG ITER, OVMR, OVMRUB =          74   60827.0585938   65131.5195312
 CG ITER, OVMR, OVMRUB =          75   60823.3085938   65001.5156250
 CG ITER, OVMR, OVMRUB =          76   60822.5664062   65001.5156250
 CG ITER, OVMR, OVMRUB =          77   60818.0390625   65001.5156250
 CG ITER, OVMR, OVMRUB =          78   60817.7226562   63582.2070312
 CG ITER, OVMR, OVMRUB =          79   60816.4609375   63582.2070312
 CG ITER, OVMR, OVMRUB =          80   60814.5351562   63582.2070312
 CG ITER, OVMR, OVMRUB =          81   60810.9921875   63582.2070312
 CG ITER, OVMR, OVMRUB =          82   60811.7226562   63582.2070312
 CG ITER, OVMR, OVMRUB =          83   60808.7578125   63582.2070312
 CG ITER, OVMR, OVMRUB =          84   60807.3632812   63582.2070312
 CG ITER, OVMR, OVMRUB =          85   60804.1757812   63582.2070312
 CG ITER, OVMR, OVMRUB =          86   60803.3437500   62646.4023438
 CG ITER, OVMR, OVMRUB =          87   60803.1171875   62646.4023438
 CG ITER, OVMR, OVMRUB =          88   60801.7070312   62646.4023438
 CG ITER, OVMR, OVMRUB =          89   60800.6367188   62646.4023438
 CG ITER, OVMR, OVMRUB =          90   60800.6484375   62646.4023438
 CG ITER, OVMR, OVMRUB =          91   60799.8437500   62646.4023438
 CG ITER, OVMR, OVMRUB =          92   60799.7265625   62646.4023438
 CG ITER, OVMR, OVMRUB =          93   60799.6757812   62646.4023438
 CG ITER, OVMR, OVMRUB =          94   60799.6328125   62398.7187500
 CG ITER, OVMR, OVMRUB =          95   60799.5898438   62398.7187500
 CG ITER, OVMR, OVMRUB =          96   60799.6835938   62398.7187500
 CG ITER, OVMR, OVMRUB =          97   60799.6875000   62398.7187500
 CG ITER, OVMR, OVMRUB =          98   60799.6171875   62398.7187500
 CG ITER, OVMR, OVMRUB =          99   60799.6210938   62398.7187500
 CG ITER, OVMR, OVMRUB =         100   60799.6953125   62398.7187500
 CG ITER, OVMR, OVMRUB =         101   60799.4453125   62398.7187500
 CG ITER, OVMR, OVMRUB =         102   60799.5742188   62398.7187500
 CG ITER, OVMR, OVMRUB =         103   60799.6523438   62398.7187500
 CG ITER, OVMR, OVMRUB =         104   60799.4882812   62398.7187500
 CG ITER, OVMR, OVMRUB =         105   60799.7265625   62398.7187500
 CG ITER, OVMR, OVMRUB =         106   60799.3046875   61795.3867188
 CG ITER, OVMR, OVMRUB =         107   60799.3046875   61795.3867188
OVLB =   60799.3046875 OVLUB =   61795.3867188 TIME =     187.6999969
