 CG ITER, OVMR, OVMRUB =           1   23597.7929688   23597.7929688
 CG ITER, OVMR, OVMRUB =           2   23597.7929688   23597.7929688
 CG ITER, OVMR, OVMRUB =           3   23573.6210938   23597.7929688
 CG ITER, OVMR, OVMRUB =           4   20575.6875000   23597.7929688
 CG ITER, OVMR, OVMRUB =           5   18067.1894531   23597.7929688
 CG ITER, OVMR, OVMRUB =           6   18681.9550781   23597.7929688
 CG ITER, OVMR, OVMRUB =           7   19043.4843750   23597.7929688
 CG ITER, OVMR, OVMRUB =           8   19300.9238281   23597.7929688
 CG ITER, OVMR, OVMRUB =           9   19525.4941406   23597.7929688
 CG ITER, OVMR, OVMRUB =          10   19772.3164062   23597.7929688
 CG ITER, OVMR, OVMRUB =          11   19899.3183594   23597.7929688
 CG ITER, OVMR, OVMRUB =          12   19021.8203125   23597.7929688
 CG ITER, OVMR, OVMRUB =          13   18994.8574219   23551.4980469
 CG ITER, OVMR, OVMRUB =          14   18921.3671875   23551.4980469
 CG ITER, OVMR, OVMRUB =          15   19025.6640625   23362.6894531
 CG ITER, OVMR, OVMRUB =          16   19116.1054688   23362.6894531
 CG ITER, OVMR, OVMRUB =          17   19198.3417969   23362.6894531
 CG ITER, OVMR, OVMRUB =          18   19268.2050781   23362.6894531
 CG ITER, OVMR, OVMRUB =          19   19344.0429688   23362.6894531
 CG ITER, OVMR, OVMRUB =          20   19425.2617188   23362.6894531
 CG ITER, OVMR, OVMRUB =          21   19496.0781250   23067.1210938
 CG ITER, OVMR, OVMRUB =          22   19556.5898438   23067.1210938
 CG ITER, OVMR, OVMRUB =          23   19609.3144531   23067.1210938
 CG ITER, OVMR, OVMRUB =          24   19656.1015625   23067.1210938
 CG ITER, OVMR, OVMRUB =          25   19701.3964844   23067.1210938
 CG ITER, OVMR, OVMRUB =          26   19747.9648438   23067.1210938
 CG ITER, OVMR, OVMRUB =          27   19788.5078125   23067.1210938
 CG ITER, OVMR, OVMRUB =          28   19835.8222656   23067.1210938
 CG ITER, OVMR, OVMRUB =          29   19878.6250000   23067.1210938
 CG ITER, OVMR, OVMRUB =          30   19907.9296875   23067.1210938
 CG ITER, OVMR, OVMRUB =          31   19949.3691406   22918.8066406
 CG ITER, OVMR, OVMRUB =          32   19988.3691406   22918.8066406
 CG ITER, OVMR, OVMRUB =          33   20028.2343750   22918.8066406
 CG ITER, OVMR, OVMRUB =          34   20066.2890625   22918.8066406
 CG ITER, OVMR, OVMRUB =          35   20103.5000000   22918.8066406
 CG ITER, OVMR, OVMRUB =          36   20141.0156250   22918.8066406
 CG ITER, OVMR, OVMRUB =          37   20178.1191406   22918.8066406
 CG ITER, OVMR, OVMRUB =          38   20214.0546875   22918.8066406
 CG ITER, OVMR, OVMRUB =          39   20247.6406250   22918.8066406
 CG ITER, OVMR, OVMRUB =          40   20280.4687500   22918.8066406
 CG ITER, OVMR, OVMRUB =          41   20316.9589844   22918.8066406
 CG ITER, OVMR, OVMRUB =          42   20347.9179688   22918.8066406
 CG ITER, OVMR, OVMRUB =          43   20379.4453125   22918.8066406
 CG ITER, OVMR, OVMRUB =          44   20407.2910156   22918.8066406
 CG ITER, OVMR, OVMRUB =          45   20435.1503906   22918.8066406
 CG ITER, OVMR, OVMRUB =          46   20470.5019531   22918.8066406
 CG ITER, OVMR, OVMRUB =          47   20499.8222656   22918.8066406
 CG ITER, OVMR, OVMRUB =          48   20530.6738281   22918.8066406
 CG ITER, OVMR, OVMRUB =          49   20559.2519531   22918.8066406
 CG ITER, OVMR, OVMRUB =          50   20587.9687500   22918.8066406
 CG ITER, OVMR, OVMRUB =          51   20616.1289062   22918.8066406
 CG ITER, OVMR, OVMRUB =          52   20638.1640625   22918.8066406
 CG ITER, OVMR, OVMRUB =          53   20669.0839844   22918.8066406
 CG ITER, OVMR, OVMRUB =          54   20698.3554688   22918.8066406
 CG ITER, OVMR, OVMRUB =          55   20724.0039062   22918.8066406
 CG ITER, OVMR, OVMRUB =          56   20747.1601562   22918.8066406
 CG ITER, OVMR, OVMRUB =          57   20773.7011719   22918.8066406
 CG ITER, OVMR, OVMRUB =          58   20797.5566406   22918.8066406
 CG ITER, OVMR, OVMRUB =          59   20822.7089844   22918.8066406
 CG ITER, OVMR, OVMRUB =          60   20850.8808594   22918.8066406
 CG ITER, OVMR, OVMRUB =          61   20872.2441406   22918.8066406
 CG ITER, OVMR, OVMRUB =          62   20898.1054688   22918.8066406
 CG ITER, OVMR, OVMRUB =          63   20921.0625000   22918.8066406
 CG ITER, OVMR, OVMRUB =          64   20940.5234375   22918.8066406
 CG ITER, OVMR, OVMRUB =          65   20965.7109375   22918.8066406
 CG ITER, OVMR, OVMRUB =          66   20988.7792969   22918.8066406
 CG ITER, OVMR, OVMRUB =          67   21009.0644531   22918.8066406
 CG ITER, OVMR, OVMRUB =          68   21034.4257812   22918.8066406
 CG ITER, OVMR, OVMRUB =          69   21058.1777344   22918.8066406
 CG ITER, OVMR, OVMRUB =          70   21080.9804688   22918.8066406
 CG ITER, OVMR, OVMRUB =          71   21101.2636719   22918.8066406
 CG ITER, OVMR, OVMRUB =          72   21121.6269531   22918.8066406
 CG ITER, OVMR, OVMRUB =          73   21149.5683594   22918.8066406
 CG ITER, OVMR, OVMRUB =          74   21167.1230469   22918.8066406
 CG ITER, OVMR, OVMRUB =          75   21190.9199219   22918.8066406
 CG ITER, OVMR, OVMRUB =          76   21209.9667969   22918.8066406
 CG ITER, OVMR, OVMRUB =          77   21234.2304688   22918.8066406
 CG ITER, OVMR, OVMRUB =          78   21252.9531250   22918.8066406
 CG ITER, OVMR, OVMRUB =          79   21199.8886719   22918.8066406
 CG ITER, OVMR, OVMRUB =          80   21236.4375000   22918.8066406
 CG ITER, OVMR, OVMRUB =          81   21264.1835938   22918.8066406
 CG ITER, OVMR, OVMRUB =          82   21297.8144531   22918.8066406
 CG ITER, OVMR, OVMRUB =          83   21322.2304688   22918.8066406
 CG ITER, OVMR, OVMRUB =          84   21347.9570312   22918.8066406
 CG ITER, OVMR, OVMRUB =          85   21374.7910156   22918.8066406
 CG ITER, OVMR, OVMRUB =          86   21394.6386719   22918.8066406
 CG ITER, OVMR, OVMRUB =          87   21414.2890625   22918.8066406
 CG ITER, OVMR, OVMRUB =          88   21436.7031250   22918.8066406
 CG ITER, OVMR, OVMRUB =          89   21458.3320312   22918.8066406
 CG ITER, OVMR, OVMRUB =          90   21476.5507812   22918.8066406
 CG ITER, OVMR, OVMRUB =          91   21499.6699219   22918.8066406
 CG ITER, OVMR, OVMRUB =          92   21520.4062500   22918.8066406
 CG ITER, OVMR, OVMRUB =          93   21537.2285156   22918.8066406
 CG ITER, OVMR, OVMRUB =          94   21559.6757812   22918.8066406
 CG ITER, OVMR, OVMRUB =          95   21579.7128906   22918.8066406
 CG ITER, OVMR, OVMRUB =          96   21592.6250000   22918.8066406
 CG ITER, OVMR, OVMRUB =          97   21607.6367188   22918.8066406
 CG ITER, OVMR, OVMRUB =          98   21621.6132812   22918.8066406
 CG ITER, OVMR, OVMRUB =          99   21637.1269531   22918.8066406
 CG ITER, OVMR, OVMRUB =         100   21651.2714844   22918.8066406
 CG ITER, OVMR, OVMRUB =         101   21664.6640625   22918.8066406
 CG ITER, OVMR, OVMRUB =         102   21677.0703125   22918.8066406
 CG ITER, OVMR, OVMRUB =         103   21687.1953125   22918.8066406
 CG ITER, OVMR, OVMRUB =         104   21701.8359375   22918.8066406
 CG ITER, OVMR, OVMRUB =         105   21710.1777344   22918.8066406
 CG ITER, OVMR, OVMRUB =         106   21719.1503906   22918.8066406
 CG ITER, OVMR, OVMRUB =         107   21730.8593750   22918.8066406
 CG ITER, OVMR, OVMRUB =         108   21738.6464844   22893.3281250
 CG ITER, OVMR, OVMRUB =         109   21747.3300781   22893.3281250
 CG ITER, OVMR, OVMRUB =         110   21754.0273438   22893.3281250
 CG ITER, OVMR, OVMRUB =         111   21762.5292969   22880.7246094
 CG ITER, OVMR, OVMRUB =         112   21765.7226562   22880.7246094
 CG ITER, OVMR, OVMRUB =         113   21773.1308594   22880.7246094
 CG ITER, OVMR, OVMRUB =         114   21780.5117188   22880.7246094
 CG ITER, OVMR, OVMRUB =         115   21785.4492188   22740.4257812
 CG ITER, OVMR, OVMRUB =         116   21789.1640625   22740.4257812
 CG ITER, OVMR, OVMRUB =         117   21796.2167969   22740.4257812
 CG ITER, OVMR, OVMRUB =         118   21798.6132812   22740.4257812
 CG ITER, OVMR, OVMRUB =         119   21786.9394531   22694.9628906
 CG ITER, OVMR, OVMRUB =         120   21793.7539062   22694.9628906
 CG ITER, OVMR, OVMRUB =         121   21797.5820312   22694.9628906
 CG ITER, OVMR, OVMRUB =         122   21801.7949219   22694.9628906
 CG ITER, OVMR, OVMRUB =         123   21807.0957031   22694.9628906
 CG ITER, OVMR, OVMRUB =         124   21811.7343750   22694.9628906
 CG ITER, OVMR, OVMRUB =         125   21800.8300781   22694.9628906
 CG ITER, OVMR, OVMRUB =         126   21787.1015625   22694.9628906
 CG ITER, OVMR, OVMRUB =         127   21786.8105469   22694.9628906
 CG ITER, OVMR, OVMRUB =         128   21787.7226562   22694.9628906
 CG ITER, OVMR, OVMRUB =         129   21789.9335938   22694.9628906
 CG ITER, OVMR, OVMRUB =         130   21791.2968750   22694.9628906
 CG ITER, OVMR, OVMRUB =         131   21794.6816406   22694.9628906
 CG ITER, OVMR, OVMRUB =         132   21797.5996094   22694.9628906
 CG ITER, OVMR, OVMRUB =         133   21794.1289062   22694.9628906
 CG ITER, OVMR, OVMRUB =         134   21793.5761719   22694.9628906
 CG ITER, OVMR, OVMRUB =         135   21794.4843750   22694.9628906
 CG ITER, OVMR, OVMRUB =         136   21797.0703125   22694.9628906
 CG ITER, OVMR, OVMRUB =         137   21797.0703125   22694.9628906
OVLB =   21797.0703125 OVLUB =   22694.9628906 TIME =      30.7600002
