 CG ITER, OVMR, OVMRUB =           1   19870.3984375   19870.3984375
 CG ITER, OVMR, OVMRUB =           2   19870.4023438   19870.3984375
 CG ITER, OVMR, OVMRUB =           3   19747.8007812   19747.8007812
 CG ITER, OVMR, OVMRUB =           4   19747.8007812   19747.8007812
 CG ITER, OVMR, OVMRUB =           5   16968.8613281   19667.5058594
 CG ITER, OVMR, OVMRUB =           6   17324.8007812   19667.5058594
 CG ITER, OVMR, OVMRUB =           7   16803.5097656   19667.5058594
 CG ITER, OVMR, OVMRUB =           8   16848.3281250   19667.5058594
 CG ITER, OVMR, OVMRUB =           9   15326.6533203   19667.5058594
 CG ITER, OVMR, OVMRUB =          10   15519.4414062   19667.5058594
 CG ITER, OVMR, OVMRUB =          11   15618.0351562   19667.5058594
 CG ITER, OVMR, OVMRUB =          12   15695.6523438   19665.5683594
 CG ITER, OVMR, OVMRUB =          13   15770.6904297   19665.5683594
 CG ITER, OVMR, OVMRUB =          14   15842.7539062   19665.5683594
 CG ITER, OVMR, OVMRUB =          15   15913.2919922   19665.5683594
 CG ITER, OVMR, OVMRUB =          16   15984.7148438   19665.5683594
 CG ITER, OVMR, OVMRUB =          17   16057.8603516   19665.5683594
 CG ITER, OVMR, OVMRUB =          18   16121.8437500   19665.5683594
 CG ITER, OVMR, OVMRUB =          19   16177.9970703   19665.5683594
 CG ITER, OVMR, OVMRUB =          20   16241.1308594   19665.5683594
 CG ITER, OVMR, OVMRUB =          21   16306.6777344   19665.5683594
 CG ITER, OVMR, OVMRUB =          22   16361.6679688   19665.5683594
 CG ITER, OVMR, OVMRUB =          23   16416.9628906   19665.5683594
 CG ITER, OVMR, OVMRUB =          24   16468.8515625   19665.5683594
 CG ITER, OVMR, OVMRUB =          25   16518.2167969   19665.5683594
 CG ITER, OVMR, OVMRUB =          26   16569.3378906   19665.5683594
 CG ITER, OVMR, OVMRUB =          27   16623.5644531   19665.5683594
 CG ITER, OVMR, OVMRUB =          28   16666.3886719   19665.5683594
 CG ITER, OVMR, OVMRUB =          29   16703.8710938   19665.5683594
 CG ITER, OVMR, OVMRUB =          30   16757.9375000   19665.5683594
 CG ITER, OVMR, OVMRUB =          31   16781.5898438   19665.5683594
 CG ITER, OVMR, OVMRUB =          32   16820.2656250   19665.5683594
 CG ITER, OVMR, OVMRUB =          33   16835.1699219   19665.5683594
 CG ITER, OVMR, OVMRUB =          34   16864.8242188   19665.5683594
 CG ITER, OVMR, OVMRUB =          35   16883.1777344   19665.5683594
 CG ITER, OVMR, OVMRUB =          36   16917.5175781   19665.5683594
 CG ITER, OVMR, OVMRUB =          37   16938.0742188   19665.5683594
 CG ITER, OVMR, OVMRUB =          38   16955.7011719   19665.5683594
 CG ITER, OVMR, OVMRUB =          39   16984.3085938   19665.5683594
 CG ITER, OVMR, OVMRUB =          40   17001.5039062   19665.5683594
 CG ITER, OVMR, OVMRUB =          41   17028.9511719   19665.5683594
 CG ITER, OVMR, OVMRUB =          42   17034.6191406   19665.5683594
 CG ITER, OVMR, OVMRUB =          43   17049.0195312   19665.5683594
 CG ITER, OVMR, OVMRUB =          44   17060.3945312   19665.5683594
 CG ITER, OVMR, OVMRUB =          45   17083.7402344   19665.5683594
 CG ITER, OVMR, OVMRUB =          46   17096.8320312   19665.5683594
 CG ITER, OVMR, OVMRUB =          47   17101.2578125   19665.5683594
 CG ITER, OVMR, OVMRUB =          48   17116.8183594   19665.5683594
 CG ITER, OVMR, OVMRUB =          49   17136.8593750   19665.5683594
 CG ITER, OVMR, OVMRUB =          50   17148.9375000   19665.5683594
 CG ITER, OVMR, OVMRUB =          51   17166.2792969   19665.5683594
 CG ITER, OVMR, OVMRUB =          52   17170.5410156   19665.5683594
 CG ITER, OVMR, OVMRUB =          53   17190.2695312   19665.5683594
 CG ITER, OVMR, OVMRUB =          54   17200.1875000   19665.5683594
 CG ITER, OVMR, OVMRUB =          55   17215.4453125   19665.5683594
 CG ITER, OVMR, OVMRUB =          56   17221.5175781   19665.5683594
 CG ITER, OVMR, OVMRUB =          57   17235.5351562   19665.5683594
 CG ITER, OVMR, OVMRUB =          58   17248.3437500   19665.5683594
 CG ITER, OVMR, OVMRUB =          59   17252.3867188   19665.5683594
 CG ITER, OVMR, OVMRUB =          60   17264.7070312   19665.5683594
 CG ITER, OVMR, OVMRUB =          61   17279.5292969   19665.5683594
 CG ITER, OVMR, OVMRUB =          62   17292.3671875   19665.5683594
 CG ITER, OVMR, OVMRUB =          63   17298.1308594   19665.5683594
 CG ITER, OVMR, OVMRUB =          64   17308.7851562   19665.5683594
 CG ITER, OVMR, OVMRUB =          65   17316.5312500   19588.9550781
 CG ITER, OVMR, OVMRUB =          66   17327.2792969   19588.9550781
 CG ITER, OVMR, OVMRUB =          67   17340.2558594   19588.9550781
 CG ITER, OVMR, OVMRUB =          68   17352.4628906   19588.9550781
 CG ITER, OVMR, OVMRUB =          69   17363.1484375   19588.9550781
 CG ITER, OVMR, OVMRUB =          70   17371.5546875   19588.9550781
 CG ITER, OVMR, OVMRUB =          71   17383.4101562   19588.9550781
 CG ITER, OVMR, OVMRUB =          72   17390.2109375   19588.9550781
 CG ITER, OVMR, OVMRUB =          73   17402.3554688   19588.9550781
 CG ITER, OVMR, OVMRUB =          74   17414.6855469   19588.9550781
 CG ITER, OVMR, OVMRUB =          75   17389.6347656   19588.9550781
 CG ITER, OVMR, OVMRUB =          76   17401.7578125   19588.9550781
 CG ITER, OVMR, OVMRUB =          77   17414.3906250   19588.9550781
 CG ITER, OVMR, OVMRUB =          78   17425.6855469   19588.9550781
 CG ITER, OVMR, OVMRUB =          79   17431.7441406   19588.9550781
 CG ITER, OVMR, OVMRUB =          80   17447.0742188   19588.9550781
 CG ITER, OVMR, OVMRUB =          81   17459.4941406   19588.9550781
 CG ITER, OVMR, OVMRUB =          82   17464.7343750   19588.9550781
 CG ITER, OVMR, OVMRUB =          83   17475.3300781   19588.9550781
 CG ITER, OVMR, OVMRUB =          84   17487.5273438   19588.9550781
 CG ITER, OVMR, OVMRUB =          85   17493.2949219   19588.9550781
 CG ITER, OVMR, OVMRUB =          86   17508.6699219   19588.9550781
 CG ITER, OVMR, OVMRUB =          87   17517.7812500   19588.9550781
 CG ITER, OVMR, OVMRUB =          88   17521.5117188   19588.9550781
 CG ITER, OVMR, OVMRUB =          89   17534.6738281   19588.9550781
 CG ITER, OVMR, OVMRUB =          90   17540.9453125   19588.9550781
 CG ITER, OVMR, OVMRUB =          91   17551.4433594   19588.9550781
 CG ITER, OVMR, OVMRUB =          92   17559.1699219   19588.9550781
 CG ITER, OVMR, OVMRUB =          93   17567.0976562   19588.9550781
 CG ITER, OVMR, OVMRUB =          94   17576.7812500   19588.9550781
 CG ITER, OVMR, OVMRUB =          95   17586.9316406   19588.9550781
 CG ITER, OVMR, OVMRUB =          96   17595.7851562   19588.9550781
 CG ITER, OVMR, OVMRUB =          97   17601.6933594   19588.9550781
 CG ITER, OVMR, OVMRUB =          98   17610.8847656   19588.9550781
 CG ITER, OVMR, OVMRUB =          99   17620.1503906   19588.9550781
 CG ITER, OVMR, OVMRUB =         100   17627.8554688   19588.9550781
 CG ITER, OVMR, OVMRUB =         101   17638.0781250   19588.9550781
 CG ITER, OVMR, OVMRUB =         102   17644.2558594   19588.9550781
 CG ITER, OVMR, OVMRUB =         103   17652.1425781   19588.9550781
 CG ITER, OVMR, OVMRUB =         104   17662.3964844   19588.9550781
 CG ITER, OVMR, OVMRUB =         105   17669.1816406   19588.9550781
 CG ITER, OVMR, OVMRUB =         106   17679.3046875   19588.9550781
 CG ITER, OVMR, OVMRUB =         107   17686.1699219   19588.9550781
 CG ITER, OVMR, OVMRUB =         108   17694.3339844   19588.9550781
 CG ITER, OVMR, OVMRUB =         109   17701.7929688   19588.9550781
 CG ITER, OVMR, OVMRUB =         110   17708.2949219   19588.9550781
 CG ITER, OVMR, OVMRUB =         111   17715.9531250   19588.9550781
 CG ITER, OVMR, OVMRUB =         112   17724.2597656   19588.9550781
 CG ITER, OVMR, OVMRUB =         113   17733.3261719   19588.9550781
 CG ITER, OVMR, OVMRUB =         114   17740.9492188   19588.9550781
 CG ITER, OVMR, OVMRUB =         115   17750.0410156   19588.9550781
 CG ITER, OVMR, OVMRUB =         116   17756.2714844   19588.9550781
 CG ITER, OVMR, OVMRUB =         117   17765.2343750   19588.9550781
 CG ITER, OVMR, OVMRUB =         118   17772.4042969   19588.9550781
 CG ITER, OVMR, OVMRUB =         119   17780.3457031   19588.9550781
 CG ITER, OVMR, OVMRUB =         120   17787.3671875   19588.9550781
 CG ITER, OVMR, OVMRUB =         121   17797.6621094   19588.9550781
 CG ITER, OVMR, OVMRUB =         122   17807.5429688   19588.9550781
 CG ITER, OVMR, OVMRUB =         123   17815.1269531   19588.9550781
 CG ITER, OVMR, OVMRUB =         124   17823.0390625   19588.9550781
