 CG ITER, OVMR, OVMRUB =           1  164718.3437500  164718.3125000
 CG ITER, OVMR, OVMRUB =           2  160327.5000000  160327.5000000
 CG ITER, OVMR, OVMRUB =           3  160327.5156250  160327.5000000
 CG ITER, OVMR, OVMRUB =           4  160327.4843750  160327.5000000
 CG ITER, OVMR, OVMRUB =           5  159953.3281250  160327.5000000
 CG ITER, OVMR, OVMRUB =           6  160323.6875000  160327.5000000
 CG ITER, OVMR, OVMRUB =           7  159315.8437500  160327.5000000
 CG ITER, OVMR, OVMRUB =           8  158335.2187500  160327.5000000
 CG ITER, OVMR, OVMRUB =           9  156610.2968750  160327.5000000
 CG ITER, OVMR, OVMRUB =          10  156167.0781250  160327.5000000
 CG ITER, OVMR, OVMRUB =          11  153451.9843750  160327.5000000
 CG ITER, OVMR, OVMRUB =          12  152441.6406250  160327.5000000
 CG ITER, OVMR, OVMRUB =          13  152033.3125000  160327.5000000
 CG ITER, OVMR, OVMRUB =          14  151083.7812500  160327.5000000
 CG ITER, OVMR, OVMRUB =          15  150439.9843750  160327.5000000
 CG ITER, OVMR, OVMRUB =          16  149462.1093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          17  148477.1875000  160327.5000000
 CG ITER, OVMR, OVMRUB =          18  147610.7656250  160327.5000000
 CG ITER, OVMR, OVMRUB =          19  147182.2343750  160327.5000000
 CG ITER, OVMR, OVMRUB =          20  146550.7187500  160327.5000000
 CG ITER, OVMR, OVMRUB =          21  145974.9843750  160327.5000000
 CG ITER, OVMR, OVMRUB =          22  145069.3437500  160327.5000000
 CG ITER, OVMR, OVMRUB =          23  144463.9218750  160327.5000000
 CG ITER, OVMR, OVMRUB =          24  144042.4375000  160327.5000000
 CG ITER, OVMR, OVMRUB =          25  143691.3281250  160327.5000000
 CG ITER, OVMR, OVMRUB =          26  143259.8750000  160327.5000000
 CG ITER, OVMR, OVMRUB =          27  142936.5781250  160327.5000000
 CG ITER, OVMR, OVMRUB =          28  142515.4062500  160327.5000000
 CG ITER, OVMR, OVMRUB =          29  142250.7968750  160327.5000000
 CG ITER, OVMR, OVMRUB =          30  141969.3593750  160327.5000000
 CG ITER, OVMR, OVMRUB =          31  141735.7500000  160327.5000000
 CG ITER, OVMR, OVMRUB =          32  141454.5312500  160327.5000000
 CG ITER, OVMR, OVMRUB =          33  141305.9531250  160327.5000000
 CG ITER, OVMR, OVMRUB =          34  141016.1250000  160327.5000000
 CG ITER, OVMR, OVMRUB =          35  140814.6875000  160327.5000000
 CG ITER, OVMR, OVMRUB =          36  140614.4687500  160327.5000000
 CG ITER, OVMR, OVMRUB =          37  140490.7968750  160327.5000000
 CG ITER, OVMR, OVMRUB =          38  140277.6093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          39  140135.8125000  160327.5000000
 CG ITER, OVMR, OVMRUB =          40  139966.5312500  160327.5000000
 CG ITER, OVMR, OVMRUB =          41  139894.0156250  160327.5000000
 CG ITER, OVMR, OVMRUB =          42  139777.1093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          43  139649.8750000  160327.5000000
 CG ITER, OVMR, OVMRUB =          44  139552.8750000  160327.5000000
 CG ITER, OVMR, OVMRUB =          45  139466.7343750  160327.5000000
 CG ITER, OVMR, OVMRUB =          46  139380.7343750  160327.5000000
 CG ITER, OVMR, OVMRUB =          47  139303.2500000  160327.5000000
 CG ITER, OVMR, OVMRUB =          48  139189.6875000  160327.5000000
 CG ITER, OVMR, OVMRUB =          49  139093.3437500  160327.5000000
 CG ITER, OVMR, OVMRUB =          50  138965.6562500  160327.5000000
 CG ITER, OVMR, OVMRUB =          51  138899.5312500  160327.5000000
 CG ITER, OVMR, OVMRUB =          52  138857.8281250  160327.5000000
 CG ITER, OVMR, OVMRUB =          53  138780.0468750  160327.5000000
 CG ITER, OVMR, OVMRUB =          54  138701.1718750  160327.5000000
 CG ITER, OVMR, OVMRUB =          55  138681.5468750  160327.5000000
 CG ITER, OVMR, OVMRUB =          56  138656.9062500  160327.5000000
 CG ITER, OVMR, OVMRUB =          57  138611.2656250  160327.5000000
 CG ITER, OVMR, OVMRUB =          58  138554.8750000  160327.5000000
 CG ITER, OVMR, OVMRUB =          59  138533.8125000  160327.5000000
 CG ITER, OVMR, OVMRUB =          60  138529.8593750  160327.5000000
 CG ITER, OVMR, OVMRUB =          61  138455.5156250  160327.5000000
 CG ITER, OVMR, OVMRUB =          62  138420.2187500  160327.5000000
 CG ITER, OVMR, OVMRUB =          63  138378.5312500  160327.5000000
 CG ITER, OVMR, OVMRUB =          64  138338.1562500  160327.5000000
 CG ITER, OVMR, OVMRUB =          65  138332.2187500  160327.5000000
 CG ITER, OVMR, OVMRUB =          66  138283.9843750  160327.5000000
 CG ITER, OVMR, OVMRUB =          67  138289.9375000  160327.5000000
 CG ITER, OVMR, OVMRUB =          68  138273.9218750  160327.5000000
 CG ITER, OVMR, OVMRUB =          69  138263.6093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          70  138269.6093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          71  138249.7187500  160327.5000000
 CG ITER, OVMR, OVMRUB =          72  138204.4687500  160327.5000000
 CG ITER, OVMR, OVMRUB =          73  138176.9843750  160327.5000000
 CG ITER, OVMR, OVMRUB =          74  138182.2968750  160327.5000000
 CG ITER, OVMR, OVMRUB =          75  138136.1406250  160327.5000000
 CG ITER, OVMR, OVMRUB =          76  138104.1562500  160327.5000000
 CG ITER, OVMR, OVMRUB =          77  138110.1875000  160327.5000000
 CG ITER, OVMR, OVMRUB =          78  138093.6093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          79  138090.8125000  160327.5000000
 CG ITER, OVMR, OVMRUB =          80  138080.6093750  160327.5000000
 CG ITER, OVMR, OVMRUB =          81  138058.5312500  159523.6406250
 CG ITER, OVMR, OVMRUB =          82  138071.2343750  159523.6406250
 CG ITER, OVMR, OVMRUB =          83  138062.4843750  159523.6406250
 CG ITER, OVMR, OVMRUB =          84  138057.0312500  159523.6406250
 CG ITER, OVMR, OVMRUB =          85  138038.6250000  159523.6406250
 CG ITER, OVMR, OVMRUB =          86  138038.2500000  159523.6406250
 CG ITER, OVMR, OVMRUB =          87  138040.1093750  159523.6406250
 CG ITER, OVMR, OVMRUB =          88  138041.8437500  159523.6406250
 CG ITER, OVMR, OVMRUB =          89  138024.9531250  159523.6406250
 CG ITER, OVMR, OVMRUB =          90  138026.7656250  159523.6406250
 CG ITER, OVMR, OVMRUB =          91  138014.9375000  159523.6406250
 CG ITER, OVMR, OVMRUB =          92  138021.7656250  159523.6406250
 CG ITER, OVMR, OVMRUB =          93  138023.9218750  159523.6406250
 CG ITER, OVMR, OVMRUB =          94  138028.3437500  156278.5312500
 CG ITER, OVMR, OVMRUB =          95  138023.5625000  156278.5312500
 CG ITER, OVMR, OVMRUB =          96  138002.6093750  156278.5312500
 CG ITER, OVMR, OVMRUB =          97  138004.8437500  156278.5312500
 CG ITER, OVMR, OVMRUB =          98  138000.1250000  156278.5312500
 CG ITER, OVMR, OVMRUB =          99  137989.7031250  156278.5312500
 CG ITER, OVMR, OVMRUB =         100  137991.6875000  156278.5312500
 CG ITER, OVMR, OVMRUB =         101  137982.2343750  156278.5312500
 CG ITER, OVMR, OVMRUB =         102  137981.8281250  156278.5312500
 CG ITER, OVMR, OVMRUB =         103  137983.9218750  156278.5312500
 CG ITER, OVMR, OVMRUB =         104  137968.3281250  156278.5312500
 CG ITER, OVMR, OVMRUB =         105  137967.5468750  156278.5312500
 CG ITER, OVMR, OVMRUB =         106  137966.0312500  156278.5312500
 CG ITER, OVMR, OVMRUB =         107  137969.1250000  156278.5312500
 CG ITER, OVMR, OVMRUB =         108  137957.8593750  156278.5312500
 CG ITER, OVMR, OVMRUB =         109  137965.7812500  156278.5312500
 CG ITER, OVMR, OVMRUB =         110  137958.2968750  156278.5312500
 CG ITER, OVMR, OVMRUB =         111  137958.6562500  154922.7031250
 CG ITER, OVMR, OVMRUB =         112  137956.7187500  152997.9531250
 CG ITER, OVMR, OVMRUB =         113  137954.4843750  152997.9531250
 CG ITER, OVMR, OVMRUB =         114  137956.4375000  152997.9531250
 CG ITER, OVMR, OVMRUB =         115  137954.0625000  152997.9531250
 CG ITER, OVMR, OVMRUB =         116  137960.5000000  152817.2500000
 CG ITER, OVMR, OVMRUB =         117  137964.0781250  152817.2500000
 CG ITER, OVMR, OVMRUB =         118  137960.3906250  152817.2500000
 CG ITER, OVMR, OVMRUB =         119  137944.6250000  152817.2500000
 CG ITER, OVMR, OVMRUB =         120  137958.0000000  152817.2500000
 CG ITER, OVMR, OVMRUB =         121  137951.4687500  152817.2500000
 CG ITER, OVMR, OVMRUB =         122  137956.4062500  152817.2500000
 CG ITER, OVMR, OVMRUB =         123  137967.8437500  152817.2500000
 CG ITER, OVMR, OVMRUB =         124  137952.1875000  152817.2500000
