 CG ITER, OVMR, OVMRUB =           1  155536.2031250  155536.1875000
 CG ITER, OVMR, OVMRUB =           2  154048.8125000  154048.7968750
 CG ITER, OVMR, OVMRUB =           3  154048.7812500  154048.7968750
 CG ITER, OVMR, OVMRUB =           4  154048.7656250  154048.7968750
 CG ITER, OVMR, OVMRUB =           5  153464.3593750  154048.7968750
 CG ITER, OVMR, OVMRUB =           6  153427.8750000  154048.7968750
 CG ITER, OVMR, OVMRUB =           7  150481.6250000  154048.7968750
 CG ITER, OVMR, OVMRUB =           8  148608.2343750  154048.7968750
 CG ITER, OVMR, OVMRUB =           9  147244.6562500  154048.7968750
 CG ITER, OVMR, OVMRUB =          10  145606.1875000  154048.7968750
 CG ITER, OVMR, OVMRUB =          11  143926.6093750  154048.7968750
 CG ITER, OVMR, OVMRUB =          12  141229.2343750  154048.7968750
 CG ITER, OVMR, OVMRUB =          13  140159.1093750  154048.7968750
 CG ITER, OVMR, OVMRUB =          14  139863.2968750  154048.7968750
 CG ITER, OVMR, OVMRUB =          15  139213.6875000  154048.7968750
 CG ITER, OVMR, OVMRUB =          16  138477.1406250  154048.7968750
 CG ITER, OVMR, OVMRUB =          17  137384.0625000  154048.7968750
 CG ITER, OVMR, OVMRUB =          18  136802.6250000  154048.7968750
 CG ITER, OVMR, OVMRUB =          19  136331.1875000  154048.7968750
 CG ITER, OVMR, OVMRUB =          20  135966.3281250  154048.7968750
 CG ITER, OVMR, OVMRUB =          21  135251.7500000  154048.7968750
 CG ITER, OVMR, OVMRUB =          22  134884.1562500  154048.7968750
 CG ITER, OVMR, OVMRUB =          23  134577.5312500  154048.7968750
 CG ITER, OVMR, OVMRUB =          24  134205.5781250  154048.7968750
 CG ITER, OVMR, OVMRUB =          25  133814.0468750  154048.7968750
 CG ITER, OVMR, OVMRUB =          26  133487.1875000  154048.7968750
 CG ITER, OVMR, OVMRUB =          27  133059.1718750  154048.7968750
 CG ITER, OVMR, OVMRUB =          28  132765.3281250  154048.7968750
 CG ITER, OVMR, OVMRUB =          29  132483.7343750  154048.7968750
 CG ITER, OVMR, OVMRUB =          30  132178.9375000  154048.7968750
 CG ITER, OVMR, OVMRUB =          31  131934.1875000  154048.7968750
 CG ITER, OVMR, OVMRUB =          32  131730.7968750  154048.7968750
 CG ITER, OVMR, OVMRUB =          33  131474.0000000  154048.7968750
 CG ITER, OVMR, OVMRUB =          34  131284.1562500  154048.7968750
 CG ITER, OVMR, OVMRUB =          35  131107.9531250  154048.7968750
 CG ITER, OVMR, OVMRUB =          36  130859.3828125  154048.7968750
 CG ITER, OVMR, OVMRUB =          37  130671.5546875  154048.7968750
 CG ITER, OVMR, OVMRUB =          38  130511.4609375  154048.7968750
 CG ITER, OVMR, OVMRUB =          39  130315.5937500  154048.7968750
 CG ITER, OVMR, OVMRUB =          40  130135.6328125  154048.7968750
 CG ITER, OVMR, OVMRUB =          41  130021.5078125  154048.7968750
 CG ITER, OVMR, OVMRUB =          42  129886.4453125  154048.7968750
 CG ITER, OVMR, OVMRUB =          43  129758.8515625  154048.7968750
 CG ITER, OVMR, OVMRUB =          44  129648.7343750  154048.7968750
 CG ITER, OVMR, OVMRUB =          45  129556.8593750  154048.7968750
 CG ITER, OVMR, OVMRUB =          46  129461.6015625  154048.7968750
 CG ITER, OVMR, OVMRUB =          47  129403.2656250  154048.7968750
 CG ITER, OVMR, OVMRUB =          48  129312.8046875  154048.7968750
 CG ITER, OVMR, OVMRUB =          49  129207.4921875  154048.7968750
 CG ITER, OVMR, OVMRUB =          50  129107.0078125  154048.7968750
 CG ITER, OVMR, OVMRUB =          51  129074.8906250  154048.7968750
 CG ITER, OVMR, OVMRUB =          52  128995.6406250  154048.7968750
 CG ITER, OVMR, OVMRUB =          53  128881.0234375  154048.7968750
 CG ITER, OVMR, OVMRUB =          54  128822.5468750  154048.7968750
 CG ITER, OVMR, OVMRUB =          55  128746.0234375  154048.7968750
 CG ITER, OVMR, OVMRUB =          56  128692.1640625  154048.7968750
 CG ITER, OVMR, OVMRUB =          57  128678.0234375  154048.7968750
 CG ITER, OVMR, OVMRUB =          58  128668.3359375  154048.7968750
 CG ITER, OVMR, OVMRUB =          59  128570.8593750  154048.7968750
 CG ITER, OVMR, OVMRUB =          60  128492.1718750  154048.7968750
 CG ITER, OVMR, OVMRUB =          61  128413.5156250  154048.7968750
 CG ITER, OVMR, OVMRUB =          62  128350.3125000  154048.7968750
 CG ITER, OVMR, OVMRUB =          63  128312.9765625  152700.3593750
 CG ITER, OVMR, OVMRUB =          64  128285.1328125  152700.3593750
 CG ITER, OVMR, OVMRUB =          65  128222.7500000  152700.3593750
 CG ITER, OVMR, OVMRUB =          66  128166.0000000  152700.3593750
 CG ITER, OVMR, OVMRUB =          67  128125.8750000  152700.3593750
 CG ITER, OVMR, OVMRUB =          68  128118.0781250  152700.3593750
 CG ITER, OVMR, OVMRUB =          69  128086.5625000  152700.3593750
 CG ITER, OVMR, OVMRUB =          70  128066.8046875  152700.3593750
 CG ITER, OVMR, OVMRUB =          71  128032.1953125  152700.3593750
 CG ITER, OVMR, OVMRUB =          72  128014.8203125  152700.3593750
 CG ITER, OVMR, OVMRUB =          73  127976.2187500  152700.3593750
 CG ITER, OVMR, OVMRUB =          74  127946.2500000  152700.3593750
 CG ITER, OVMR, OVMRUB =          75  127949.0703125  152700.3593750
 CG ITER, OVMR, OVMRUB =          76  127945.3125000  152700.3593750
 CG ITER, OVMR, OVMRUB =          77  127919.3359375  152700.3593750
 CG ITER, OVMR, OVMRUB =          78  127907.3515625  152700.3593750
 CG ITER, OVMR, OVMRUB =          79  127879.7187500  152700.3593750
 CG ITER, OVMR, OVMRUB =          80  127874.8828125  152700.3593750
 CG ITER, OVMR, OVMRUB =          81  127849.5859375  152700.3593750
 CG ITER, OVMR, OVMRUB =          82  127839.4218750  152700.3593750
