 CG ITER, OVMR, OVMRUB =           1  168450.7812500  168450.7812500
 CG ITER, OVMR, OVMRUB =           2  166101.3593750  166101.3593750
 CG ITER, OVMR, OVMRUB =           3  166101.3437500  166101.3593750
 CG ITER, OVMR, OVMRUB =           4  166101.2812500  166101.3593750
 CG ITER, OVMR, OVMRUB =           5  154749.0937500  161475.0156250
 CG ITER, OVMR, OVMRUB =           6  154973.5468750  161475.0156250
 CG ITER, OVMR, OVMRUB =           7  152266.0937500  161475.0156250
 CG ITER, OVMR, OVMRUB =           8  147571.5625000  161475.0156250
 CG ITER, OVMR, OVMRUB =           9  145486.5937500  161475.0156250
 CG ITER, OVMR, OVMRUB =          10  144849.4218750  161475.0156250
 CG ITER, OVMR, OVMRUB =          11  144220.0781250  161475.0156250
 CG ITER, OVMR, OVMRUB =          12  142994.6875000  161475.0156250
 CG ITER, OVMR, OVMRUB =          13  141984.5781250  161475.0156250
 CG ITER, OVMR, OVMRUB =          14  141158.6875000  161475.0156250
 CG ITER, OVMR, OVMRUB =          15  140419.2500000  161475.0156250
 CG ITER, OVMR, OVMRUB =          16  139803.4062500  161475.0156250
 CG ITER, OVMR, OVMRUB =          17  139175.6406250  161475.0156250
 CG ITER, OVMR, OVMRUB =          18  138517.1562500  161475.0156250
 CG ITER, OVMR, OVMRUB =          19  137970.4218750  161475.0156250
 CG ITER, OVMR, OVMRUB =          20  137365.8125000  161475.0156250
 CG ITER, OVMR, OVMRUB =          21  136665.3906250  161475.0156250
 CG ITER, OVMR, OVMRUB =          22  136164.6093750  161475.0156250
 CG ITER, OVMR, OVMRUB =          23  135658.7656250  161475.0156250
 CG ITER, OVMR, OVMRUB =          24  135336.7656250  161475.0156250
 CG ITER, OVMR, OVMRUB =          25  134961.9687500  161475.0156250
 CG ITER, OVMR, OVMRUB =          26  134503.6250000  161475.0156250
 CG ITER, OVMR, OVMRUB =          27  134162.0000000  161475.0156250
 CG ITER, OVMR, OVMRUB =          28  133858.8125000  161475.0156250
 CG ITER, OVMR, OVMRUB =          29  133428.4062500  161475.0156250
 CG ITER, OVMR, OVMRUB =          30  133267.1718750  161475.0156250
 CG ITER, OVMR, OVMRUB =          31  132965.9062500  161475.0156250
 CG ITER, OVMR, OVMRUB =          32  132767.9687500  161475.0156250
 CG ITER, OVMR, OVMRUB =          33  132479.8125000  161475.0156250
 CG ITER, OVMR, OVMRUB =          34  132311.1406250  161475.0156250
 CG ITER, OVMR, OVMRUB =          35  132105.0156250  161475.0156250
 CG ITER, OVMR, OVMRUB =          36  131937.3125000  161475.0156250
 CG ITER, OVMR, OVMRUB =          37  131808.3593750  160946.2343750
 CG ITER, OVMR, OVMRUB =          38  131588.2968750  160946.2343750
 CG ITER, OVMR, OVMRUB =          39  131477.7343750  160946.2343750
 CG ITER, OVMR, OVMRUB =          40  131319.1875000  160946.2343750
 CG ITER, OVMR, OVMRUB =          41  131165.7343750  160946.2343750
 CG ITER, OVMR, OVMRUB =          42  131029.2421875  160946.2343750
 CG ITER, OVMR, OVMRUB =          43  130863.3281250  160946.2343750
 CG ITER, OVMR, OVMRUB =          44  130775.0781250  160946.2343750
 CG ITER, OVMR, OVMRUB =          45  130661.5312500  160946.2343750
 CG ITER, OVMR, OVMRUB =          46  130597.6640625  160946.2343750
 CG ITER, OVMR, OVMRUB =          47  130377.1484375  160946.2343750
 CG ITER, OVMR, OVMRUB =          48  130336.9531250  160946.2343750
 CG ITER, OVMR, OVMRUB =          49  130260.5546875  160946.2343750
 CG ITER, OVMR, OVMRUB =          50  130212.2109375  160946.2343750
 CG ITER, OVMR, OVMRUB =          51  130128.6328125  160946.2343750
 CG ITER, OVMR, OVMRUB =          52  130026.5859375  160946.2343750
 CG ITER, OVMR, OVMRUB =          53  129940.2421875  158800.8906250
 CG ITER, OVMR, OVMRUB =          54  129946.6171875  158800.8906250
 CG ITER, OVMR, OVMRUB =          55  129833.9921875  158800.8906250
 CG ITER, OVMR, OVMRUB =          56  129756.1171875  158800.8906250
 CG ITER, OVMR, OVMRUB =          57  129751.2734375  158800.8906250
 CG ITER, OVMR, OVMRUB =          58  129710.5937500  158800.8906250
 CG ITER, OVMR, OVMRUB =          59  129619.6562500  158800.8906250
 CG ITER, OVMR, OVMRUB =          60  129595.8281250  158800.8906250
 CG ITER, OVMR, OVMRUB =          61  129597.8906250  158800.8906250
 CG ITER, OVMR, OVMRUB =          62  129505.9218750  158800.8906250
 CG ITER, OVMR, OVMRUB =          63  129439.4375000  158800.8906250
 CG ITER, OVMR, OVMRUB =          64  129395.4609375  158800.8906250
 CG ITER, OVMR, OVMRUB =          65  129366.8515625  158800.8906250
 CG ITER, OVMR, OVMRUB =          66  129361.0390625  158800.8906250
 CG ITER, OVMR, OVMRUB =          67  129351.2031250  158800.8906250
 CG ITER, OVMR, OVMRUB =          68  129289.1640625  158800.8906250
 CG ITER, OVMR, OVMRUB =          69  129269.6796875  158800.8906250
 CG ITER, OVMR, OVMRUB =          70  129200.0781250  158800.8906250
 CG ITER, OVMR, OVMRUB =          71  129226.4453125  158800.8906250
 CG ITER, OVMR, OVMRUB =          72  129169.2265625  158800.8906250
 CG ITER, OVMR, OVMRUB =          73  129158.6718750  158800.8906250
 CG ITER, OVMR, OVMRUB =          74  129169.8203125  158800.8906250
 CG ITER, OVMR, OVMRUB =          75  129097.6250000  158800.8906250
 CG ITER, OVMR, OVMRUB =          76  129108.3750000  158800.8906250
 CG ITER, OVMR, OVMRUB =          77  129061.9921875  158800.8906250
 CG ITER, OVMR, OVMRUB =          78  129097.0000000  158800.8906250
 CG ITER, OVMR, OVMRUB =          79  129089.7734375  156786.6875000
 CG ITER, OVMR, OVMRUB =          80  129056.6640625  156786.6875000
 CG ITER, OVMR, OVMRUB =          81  129037.6875000  156786.6875000
 CG ITER, OVMR, OVMRUB =          82  129012.2656250  156786.6875000
 CG ITER, OVMR, OVMRUB =          83  129007.5468750  156786.6875000
 CG ITER, OVMR, OVMRUB =          84  128991.3125000  156786.6875000
 CG ITER, OVMR, OVMRUB =          85  128960.6171875  156786.6875000
 CG ITER, OVMR, OVMRUB =          86  128940.9765625  156786.6875000
 CG ITER, OVMR, OVMRUB =          87  128946.4453125  156786.6875000
 CG ITER, OVMR, OVMRUB =          88  128936.9921875  156786.6875000
 CG ITER, OVMR, OVMRUB =          89  128921.2656250  156786.6875000
 CG ITER, OVMR, OVMRUB =          90  128923.4453125  155698.3125000
 CG ITER, OVMR, OVMRUB =          91  128922.9375000  155698.3125000
 CG ITER, OVMR, OVMRUB =          92  128915.1015625  155698.3125000
 CG ITER, OVMR, OVMRUB =          93  128895.3984375  155698.3125000
 CG ITER, OVMR, OVMRUB =          94  128887.1953125  155698.3125000
 CG ITER, OVMR, OVMRUB =          95  128886.7734375  155698.3125000
 CG ITER, OVMR, OVMRUB =          96  128878.7578125  155698.3125000
 CG ITER, OVMR, OVMRUB =          97  128853.6093750  155698.3125000
 CG ITER, OVMR, OVMRUB =          98  128839.8593750  155698.3125000
 CG ITER, OVMR, OVMRUB =          99  128840.6484375  155698.3125000
 CG ITER, OVMR, OVMRUB =         100  128833.2812500  155698.3125000
 CG ITER, OVMR, OVMRUB =         101  128830.2734375  155698.3125000
 CG ITER, OVMR, OVMRUB =         102  128822.3593750  155698.3125000
 CG ITER, OVMR, OVMRUB =         103  128832.3671875  155698.3125000
 CG ITER, OVMR, OVMRUB =         104  128832.1250000  154877.5000000
 CG ITER, OVMR, OVMRUB =         105  128821.5468750  154877.5000000
 CG ITER, OVMR, OVMRUB =         106  128820.6328125  154816.1250000
 CG ITER, OVMR, OVMRUB =         107  128815.2968750  154816.1250000
 CG ITER, OVMR, OVMRUB =         108  128821.1875000  154816.1250000
 CG ITER, OVMR, OVMRUB =         109  128807.9843750  154816.1250000
 CG ITER, OVMR, OVMRUB =         110  128804.4140625  154816.1250000
 CG ITER, OVMR, OVMRUB =         111  128802.5078125  154816.1250000
 CG ITER, OVMR, OVMRUB =         112  128812.2734375  147538.3437500
 CG ITER, OVMR, OVMRUB =         113  128798.7109375  146790.7343750
 CG ITER, OVMR, OVMRUB =         114  128810.7265625  146790.7343750
 CG ITER, OVMR, OVMRUB =         115  128811.4062500  146790.7343750
 CG ITER, OVMR, OVMRUB =         116  128805.8125000  146790.7343750
 CG ITER, OVMR, OVMRUB =         117  128801.1328125  146790.7343750
 CG ITER, OVMR, OVMRUB =         118  128801.9140625  146790.7343750
 CG ITER, OVMR, OVMRUB =         119  128797.1093750  146790.7343750
 CG ITER, OVMR, OVMRUB =         120  128797.0937500  146790.7343750
 CG ITER, OVMR, OVMRUB =         121  128784.6015625  146790.7343750
 CG ITER, OVMR, OVMRUB =         122  128790.9453125  146790.7343750
 CG ITER, OVMR, OVMRUB =         123  128790.8593750  146790.7343750
 CG ITER, OVMR, OVMRUB =         124  128785.5937500  146790.7343750
 CG ITER, OVMR, OVMRUB =         125  128784.1796875  146790.7343750
 CG ITER, OVMR, OVMRUB =         126  128786.3515625  146790.7343750
 CG ITER, OVMR, OVMRUB =         127  128785.1718750  146790.7343750
 CG ITER, OVMR, OVMRUB =         128  128790.1015625  146790.7343750
 CG ITER, OVMR, OVMRUB =         129  128788.3828125  146790.7343750
 CG ITER, OVMR, OVMRUB =         130  128780.9140625  146790.7343750
 CG ITER, OVMR, OVMRUB =         131  128789.1953125  146790.7343750
 CG ITER, OVMR, OVMRUB =         132  128780.9921875  146790.7343750
 CG ITER, OVMR, OVMRUB =         133  128777.0390625  145718.7812500
 CG ITER, OVMR, OVMRUB =         134  128788.3046875  145718.7812500
 CG ITER, OVMR, OVMRUB =         135  128780.8906250  145718.7812500
 CG ITER, OVMR, OVMRUB =         136  128779.4843750  145718.7812500
 CG ITER, OVMR, OVMRUB =         137  128783.5703125  145718.7812500
 CG ITER, OVMR, OVMRUB =         138  128777.7109375  145718.7812500
 CG ITER, OVMR, OVMRUB =         139  128778.0468750  145718.7812500
 CG ITER, OVMR, OVMRUB =         140  128766.5156250  145718.7812500
 CG ITER, OVMR, OVMRUB =         141  128777.1093750  145718.7812500
 CG ITER, OVMR, OVMRUB =         142  128777.7812500  145718.7812500
 CG ITER, OVMR, OVMRUB =         143  128774.8125000  145718.7812500
 CG ITER, OVMR, OVMRUB =         144  128765.3359375  145718.7812500
 CG ITER, OVMR, OVMRUB =         145  128769.5468750  145718.7812500
 CG ITER, OVMR, OVMRUB =         146  128770.1953125  145718.7812500
 CG ITER, OVMR, OVMRUB =         147  128777.8828125  142264.9843750
 CG ITER, OVMR, OVMRUB =         148  128775.5703125  142264.9843750
 CG ITER, OVMR, OVMRUB =         149  128778.1171875  142264.9843750
 CG ITER, OVMR, OVMRUB =         150  128778.5937500  142264.9843750
 CG ITER, OVMR, OVMRUB =         151  128776.7656250  142264.9843750
 CG ITER, OVMR, OVMRUB =         152  128776.4062500  142264.9843750
 CG ITER, OVMR, OVMRUB =         153  128779.9765625  141122.9687500
 CG ITER, OVMR, OVMRUB =         154  128778.4843750  141122.9687500
 CG ITER, OVMR, OVMRUB =         155  128778.3515625  141122.9687500
 CG ITER, OVMR, OVMRUB =         156  128774.5625000  141122.9687500
 CG ITER, OVMR, OVMRUB =         157  128781.3906250  141122.9687500
 CG ITER, OVMR, OVMRUB =         158  128780.8437500  141122.9687500
 CG ITER, OVMR, OVMRUB =         159  128776.2031250  141122.9687500
 CG ITER, OVMR, OVMRUB =         160  128776.2031250  141122.9687500
OVLB =  128776.2031250 OVLUB =  141122.9687500 TIME =     147.4900055
