 CG ITER, OVMR, OVMRUB =           1  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           2  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           3  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           4  174999.9687500  175000.0000000
 CG ITER, OVMR, OVMRUB =           5  169141.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =           6  168811.1406250  175000.0000000
 CG ITER, OVMR, OVMRUB =           7  168579.4375000  175000.0000000
 CG ITER, OVMR, OVMRUB =           8  165622.2812500  175000.0000000
 CG ITER, OVMR, OVMRUB =           9  162513.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          10  161486.6875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          11  160806.2812500  175000.0000000
 CG ITER, OVMR, OVMRUB =          12  160651.3906250  175000.0000000
 CG ITER, OVMR, OVMRUB =          13  159516.8750000  175000.0000000
 CG ITER, OVMR, OVMRUB =          14  158667.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          15  157860.0781250  175000.0000000
 CG ITER, OVMR, OVMRUB =          16  156896.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          17  156302.8125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          18  155904.3593750  175000.0000000
 CG ITER, OVMR, OVMRUB =          19  155298.6250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          20  154819.4843750  175000.0000000
 CG ITER, OVMR, OVMRUB =          21  154127.0781250  175000.0000000
 CG ITER, OVMR, OVMRUB =          22  153712.4218750  175000.0000000
 CG ITER, OVMR, OVMRUB =          23  153483.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          24  152977.9687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          25  152614.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =          26  152244.5312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          27  151957.7187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          28  151613.9531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          29  151304.9531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          30  151100.1093750  175000.0000000
 CG ITER, OVMR, OVMRUB =          31  150749.6718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          32  150503.8437500  175000.0000000
 CG ITER, OVMR, OVMRUB =          33  150302.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          34  150129.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          35  149833.5468750  175000.0000000
 CG ITER, OVMR, OVMRUB =          36  149656.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          37  149401.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          38  149250.1250000  175000.0000000
 CG ITER, OVMR, OVMRUB =          39  149090.8125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          40  148910.3281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          41  148772.1562500  175000.0000000
 CG ITER, OVMR, OVMRUB =          42  148664.4375000  175000.0000000
