 CG ITER, OVMR, OVMRUB =           1  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           2  175000.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =           3  175000.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           4  174999.9843750  175000.0000000
 CG ITER, OVMR, OVMRUB =           5  174018.0937500  175000.0000000
 CG ITER, OVMR, OVMRUB =           6  173416.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =           7  168449.5000000  175000.0000000
 CG ITER, OVMR, OVMRUB =           8  165999.4531250  175000.0000000
 CG ITER, OVMR, OVMRUB =           9  164887.0312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          10  163945.5468750  175000.0000000
 CG ITER, OVMR, OVMRUB =          11  162656.9062500  175000.0000000
 CG ITER, OVMR, OVMRUB =          12  161476.0000000  175000.0000000
 CG ITER, OVMR, OVMRUB =          13  161128.1562500  175000.0000000
 CG ITER, OVMR, OVMRUB =          14  160408.8281250  175000.0000000
 CG ITER, OVMR, OVMRUB =          15  159498.4375000  175000.0000000
 CG ITER, OVMR, OVMRUB =          16  158885.9687500  175000.0000000
 CG ITER, OVMR, OVMRUB =          17  157940.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          18  157165.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          19  156667.0625000  175000.0000000
 CG ITER, OVMR, OVMRUB =          20  156102.8906250  175000.0000000
 CG ITER, OVMR, OVMRUB =          21  155501.9375000  175000.0000000
 CG ITER, OVMR, OVMRUB =          22  154855.2656250  175000.0000000
 CG ITER, OVMR, OVMRUB =          23  154556.8437500  175000.0000000
 CG ITER, OVMR, OVMRUB =          24  154098.6718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          25  153772.9218750  175000.0000000
 CG ITER, OVMR, OVMRUB =          26  153350.5625000  175000.0000000
 CG ITER, OVMR, OVMRUB =          27  152924.5312500  175000.0000000
 CG ITER, OVMR, OVMRUB =          28  152627.3125000  175000.0000000
 CG ITER, OVMR, OVMRUB =          29  152233.7343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          30  151955.2968750  175000.0000000
 CG ITER, OVMR, OVMRUB =          31  151616.2343750  175000.0000000
 CG ITER, OVMR, OVMRUB =          32  151329.7500000  175000.0000000
 CG ITER, OVMR, OVMRUB =          33  151183.0156250  175000.0000000
 CG ITER, OVMR, OVMRUB =          34  150983.1406250  175000.0000000
 CG ITER, OVMR, OVMRUB =          35  150805.2187500  175000.0000000
 CG ITER, OVMR, OVMRUB =          36  150573.3750000  175000.0000000
 CG ITER, OVMR, OVMRUB =          37  150435.1718750  175000.0000000
 CG ITER, OVMR, OVMRUB =          38  150260.5468750  175000.0000000
 CG ITER, OVMR, OVMRUB =          39  150102.1875000  175000.0000000
 CG ITER, OVMR, OVMRUB =          40  149887.9531250  175000.0000000
 CG ITER, OVMR, OVMRUB =          41  149741.0625000  175000.0000000
 CG ITER, OVMR, OVMRUB =          42  149531.2031250  175000.0000000
