6 18 6
 1
       490
       490
       490
       490
       490
       490
    2
     4
     3
     3
     2
     2
   1.5  12.5   717    18 
  2.5  19.2   886    17 
  4.5  41.3   844    18 
  4.7  33.4   480    20 
  2.4  28.8   469    19 
  3.1  23.1   828    23 
  4.4  24.5   228    24 
  4.0  16.8   467    23 
  4.8  22.1   223    20 
  3.6  21.5   297    18 
  2.2  21.2   802    25 
  2.6  28.7   759    20 
  2.7  47.2   902    20 
  5.0  18.1   838    24 
  2.4  27.3   580    22 
  2.9  36.7   627    19 
  3.2  33.8   566    18 
  2.2  42.4   832    17 
  3.7  39.3   523    19 
  2.9  31.4   835    16 
  2.0  49.8   436    25 
  2.3  25.8   734    22 
  3.6  13.5   144    25 
  3.7  44.4   554    17 
  4.2  34.3   734    23 
  1.4  14.4   190    21 
  1.0  48.3   293    18 
  3.5  34.0   657    20 
  4.3  12.5   927    22 
  2.5  43.1   236    19 
  4.3  35.8   862    23 
  3.0  23.4   483    25 
  2.6  22.3   473    19 
  2.9  42.3   945    22 
  1.1  46.3   523    20 
  1.2  45.8   906    23 
   43   155    62   119    87    34 
  131   111   151   170    26    54 
  128   167   170   117    34   118 
   50   133    33    45   177   154 
  107   110    46    12   119   126 
   20   154    60    13   143    94 
   38    28   100   109    63   102 
  164    77   178    11    78   152 
   45   166     2    52    21   134 
  130    62    36   176    80   149 
   27   113   161    69   161   122 
  105   179    40    67    60    69 
   40    91    95    49   119    17 
  111    54    15    84    87   172 
  141   136   170    35   147   164 
  120   174    28    35    72    60 
   11   118    59    71     6     7 
   55    20   176   171    71   108 
